episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,audit_start_row_idx,audit_start_suffix_offset,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,max_abs_error_ft,episode_sse,last_known_tvt,last_known_md,episode_start_md_since,episode_end_md_since,shard_index
653612bc:001,653612bc,3820,5946,2479,2126,4605,3692,2351,0.538327904451683,0.46167209554831706,616,,-0.008269023074485557,-9.0146484375,-9.9775390625,-12.413633473953434,12.497033136989117,1.4413678230579623,-0.0014321095554351941,1.0,14.9775390625,332029.8299446106,11959.97,13019.0,2480.0,4605.0,3
65a5466a:000,65a5466a,3667,3972,2233,305,4683,3539,2105,0.476831091180867,0.0651291906897288,309,,0.019368125413979524,7.513671875,9.9873046875,12.71237512807377,12.785195032438773,1.3626190298937064,0.0012053386507078026,1.0,14.794921875,49855.66966533661,10846.09,11835.0,2234.0,2538.0,1
65a5466a:001,65a5466a,4154,6117,2720,1963,4683,4026,2592,0.5808242579543028,0.4191757420456972,796,,0.0066727989432882025,8.416015625,9.98046875,18.062608451668364,18.46445022760727,3.8312006120150826,0.0021428872589859993,1.0,25.125,669257.2152938843,10846.09,11835.0,2721.0,4683.0,1
6767c111:000,6767c111,1891,4183,320,2292,6783,1763,192,0.04717676544301931,0.33790358248562585,91,513.0,-0.06579587329025562,-2.1884765625,-9.9833984375,-15.97861447425829,17.402673634682202,6.89470297534901,0.006341772830033104,1.0,41.2431640625,694139.1897640228,11039.61,11826.0,321.0,2612.0,3
6767c111:001,6767c111,7051,8354,5480,1303,6783,6923,5352,0.8079021082117057,0.19209789178829426,825,,0.007189843052583089,-9.072265625,-9.912109375,-29.057964942680353,32.600952964108046,14.780284420739163,-0.037530263091958914,1.0,50.4775390625,1384857.2408208847,11039.61,11826.0,5481.0,6783.0,3
67847288:000,67847288,2423,2993,678,570,7429,2295,550,0.09126396554044959,0.07672634271099744,441,160.0,0.012284386967853014,7.890625,9.9658203125,11.481292831688597,11.501320745263845,0.6784495548325798,-0.002089139023781237,1.0,12.4384765625,75399.81596469879,12541.94,13622.0,679.0,1248.0,1
67847288:001,67847288,4989,5398,3244,409,7429,4861,3116,0.4366671153587293,0.05505451608561045,204,,0.006656226909241382,-9.013671875,-9.970703125,-12.14001614073961,12.163858020401072,0.7612161605334427,-0.003062496992272593,1.0,13.892578125,60515.41175365448,12541.94,13622.0,3245.0,3653.0,1
67847288:002,67847288,6392,8399,4647,2007,7429,6264,4519,0.625521604522816,0.2701574909139857,1607,,-0.04623691382108645,-5.4345703125,-9.8564453125,-17.236621531670405,17.551022262613014,3.3071529503024073,0.0017855812506966844,1.0,26.572265625,618233.0336027145,12541.94,13622.0,4648.0,6654.0,1
67847288:003,67847288,8649,8799,6904,150,7429,8521,6776,0.9293310001346076,0.020191142818683536,3864,,-0.018584866987394994,-7.7197265625,-9.9931640625,-10.313268229166667,10.314516236152429,0.16044818201992275,0.0007190423741055158,1.0,10.6318359375,15958.386777877808,12541.94,13622.0,6905.0,7054.0,1
67847288:004,67847288,8808,9174,7063,366,7429,8680,6935,0.9507336115224122,0.04926638847758783,4023,,0.0026160231267024128,-10.5146484375,-9.9990234375,-13.454749935963115,13.661277048177352,2.366473060856149,-0.02194100321511965,1.0,17.13671875,68306.75955486298,12541.94,13622.0,7064.0,7429.0,1
67a8da4a:000,67a8da4a,6170,6645,4436,475,4911,6042,4308,0.9032783547139076,0.09672164528609245,118,,-0.04228874615884225,-4.98828125,-9.982421875,-20.947360197368422,21.48347093315014,4.769446938295075,-0.02262148358989665,1.0,26.10546875,219231.27358436584,12662.68,13860.0,4437.0,4911.0,0
684a6fc1:000,684a6fc1,3703,4045,2072,342,9818,3575,1944,0.21104094520268893,0.03483397840700754,178,265.0,-0.024190285554671762,-6.6552734375,-9.9892578125,-14.287383497807017,14.484208183974248,2.3796973554001117,-0.01687491643640567,1.0,19.22265625,71748.96205711365,10929.02,11952.0,2073.0,2414.0,3
684a6fc1:001,684a6fc1,6653,7132,5022,479,9818,6525,4894,0.511509472397637,0.048787940517416986,656,698.0,-0.030679694027106987,-6.9248046875,-9.93359375,-14.515947122912317,14.951285015620718,3.5816480484740865,-0.004671674182867954,1.0,22.4794921875,107076.10241317749,10929.02,11952.0,5023.0,5501.0,3
684a6fc1:002,684a6fc1,7221,7477,5590,256,9818,7093,5462,0.5693623955999185,0.02607455693623956,1224,353.0,0.017208974629045734,-11.935546875,-9.986328125,-12.164325714111328,12.239214399962812,1.3518687248645718,-0.0030074584290375015,1.0,14.46484375,38348.3824968338,10929.02,11952.0,5591.0,5846.0,3
684a6fc1:003,684a6fc1,10997,11148,9366,151,9818,10869,9238,0.953962110409452,0.015379914442860052,443,83.0,0.010542121611984413,8.333984375,9.9873046875,11.792787665562914,11.818842306664394,0.7843421095079158,-0.002361780155324154,1.0,12.6650390625,21092.44005393982,10929.02,11952.0,9367.0,9517.0,3
698930d1:000,698930d1,5721,6498,3964,777,4741,5593,3836,0.8361105252056528,0.16388947479434718,887,,-0.027371280644320237,-6.7939453125,-9.9677734375,-19.358512809684683,19.574061585464563,2.896872235503911,-0.00855661994889066,1.0,22.4990234375,297702.8001613617,11032.97,12115.0,3965.0,4741.0,0
69c1bdad:000,69c1bdad,2930,4236,999,1306,2714,2802,871,0.36809137803979364,0.4812085482682388,404,135.0,-0.03603302823429775,-5.830078125,-9.9189453125,-15.053688504977028,15.368939146468922,3.096894070352957,0.003894642128308247,1.0,24.9619140625,308482.8033771515,11414.38,12506.0,1000.0,2305.0,2
69e41fa6:000,69e41fa6,3530,3661,2135,131,5772,3402,2007,0.3698891198891199,0.022695772695772696,216,838.0,0.004406702516280214,9.4228515625,9.974609375,10.908404401240459,10.923383387502561,0.5718549198570431,0.00818119887030908,1.0,11.7744140625,15630.959906578064,12051.81,13009.0,2136.0,2266.0,3
69e41fa6:001,69e41fa6,3716,4406,2321,690,5772,3588,2193,0.40211365211365213,0.11954261954261955,402,93.0,-0.02713679656116239,11.248046875,9.9013671875,15.312740602355072,15.818160487592678,3.9666328864951272,-0.009521888229117401,1.0,25.1494140625,172647.7988357544,12051.81,13009.0,2322.0,3011.0,3
69e41fa6:002,69e41fa6,6847,7167,5452,320,5772,6719,5324,0.9445599445599445,0.05544005544005544,280,,0.01725382613646768,7.8388671875,9.919921875,13.5744140625,13.649763057777951,1.4322410388206088,0.013428877722461584,1.0,15.2255859375,59621.1300907135,12051.81,13009.0,5453.0,5772.0,3
6a0ff78e:000,6a0ff78e,2000,2549,575,549,6465,1872,447,0.08894044856921887,0.08491879350348028,314,52.0,-0.01739711234081012,-7.451171875,-9.9658203125,-15.401441897199453,15.566335546072096,2.2597322452221946,-0.00028049402197758365,1.0,18.71484375,133028.6304807663,11206.01,12069.0,576.0,1124.0,0
6a0ff78e:001,6a0ff78e,6835,7890,5410,1055,6465,6707,5282,0.8368136117556071,0.16318638824439288,3115,,0.014335826516828134,8.33203125,9.9638671875,12.97765199200237,13.010300189627802,0.9211187755692248,-0.0011769839979658082,1.0,16.3662109375,178577.64613056183,11206.01,12069.0,5411.0,6465.0,0
6a8fa194:000,6a8fa194,2195,4657,555,2462,3017,2067,427,0.18395757374875704,0.8160424262512429,140,,-0.028152295377878365,-5.7265625,-9.97265625,-28.032119069227253,29.12122997500666,7.88963470294361,-0.010029386705210348,1.0,38.8310546875,2087889.3388032913,11989.88,12627.0,556.0,3017.0,1
6ae68655:000,6ae68655,4854,5268,3110,414,4204,4726,2982,0.7397716460513797,0.09847764034253093,240,85.0,-0.02951665353347172,-6.8876953125,-9.9873046875,-12.182249207427537,12.22344403829713,1.0026905831376007,-0.003043593635781149,1.0,14.67578125,61856.809841156006,12126.45,13573.0,3111.0,3524.0,0
6d1d74e1:000,6d1d74e1,4201,7316,2715,3115,5830,4073,2587,0.46569468267581476,0.5343053173241853,237,,0.0013384956118170322,9.671875,9.9912109375,24.575486556982344,25.71169495396557,7.558883376091914,0.007522118788444792,1.0,46.1904296875,2059299.2668190002,10962.94,12044.0,2716.0,5830.0,0
6d590e26:000,6d590e26,2287,2485,541,198,6096,2159,413,0.08874671916010499,0.03248031496062992,78,353.0,-0.05004191822107186,-4.123046875,-9.978515625,-13.049178306502526,13.17656752590805,1.8278066883339923,-0.01787825232023639,1.0,15.6162109375,34377.14248943329,11374.69,12206.0,542.0,739.0,0
6d6d93af:000,6d6d93af,2671,4917,961,2246,3595,2543,833,0.2673157162726008,0.6247566063977746,170,203.0,0.005125567232420802,10.068359375,9.8779296875,15.557324566590605,15.721838636351956,2.26844934641388,-0.002304854533120623,1.0,24.7646484375,555157.7679014206,11522.62,12595.0,962.0,3207.0,1
6dbe4b60:000,6dbe4b60,3787,4183,1762,396,4648,3659,1634,0.3790877796901893,0.08519793459552495,91,54.0,0.055683917646507625,3.5546875,9.955078125,14.140220565025253,14.267292349205848,1.8999456176808347,0.0010633481150342174,1.0,17.6220703125,80608.02986717224,11397.76,12813.0,1763.0,2158.0,0
6dbe4b60:001,6dbe4b60,6352,6673,4327,321,4648,6224,4199,0.9309380378657487,0.0690619621342513,432,,0.0009640168191923412,9.296875,10.0,15.42056074766355,15.536337109416491,1.8931658683406765,0.016186180121389206,1.0,17.4375,77482.26441955566,11397.76,12813.0,4328.0,4648.0,0
6e6d122c:000,6e6d122c,2491,2893,1040,402,5632,2363,912,0.1846590909090909,0.07137784090909091,153,463.0,0.03308547501423446,5.4541015625,9.9853515625,13.577782474347014,13.714689771780622,1.933012833764699,-0.005958014802415419,1.0,17.224609375,75613.27164554596,12263.45,13224.0,1041.0,1442.0,2
6e6d122c:001,6e6d122c,2950,3122,1499,172,5632,2822,1371,0.26615767045454547,0.030539772727272728,612,234.0,-0.021621746013636468,12.1845703125,9.93359375,12.904989553052326,13.007923856821101,1.6331955487527723,0.016547354705699926,1.0,15.685546875,29103.44628715515,12263.45,13224.0,1500.0,1671.0,2
6e9ccd38:000,6e9ccd38,2182,4065,845,1883,8282,2054,717,0.10202849553248007,0.227360540932142,624,654.0,-0.02398584963441048,-7.08203125,-9.9990234375,-13.874987034486193,13.969092430087292,1.6187273127868458,0.0007140140618254412,1.0,17.5380859375,367440.22807216644,10690.94,11802.0,846.0,2728.0,0
6e9ccd38:001,6e9ccd38,8553,8782,7216,229,8282,8425,7088,0.8712871287128713,0.027650326008210577,53,,0.005129831087412448,5.9423828125,9.884765625,13.22105281113537,13.315164222294376,1.5803040314565087,-0.017192269955432535,1.0,15.384765625,40600.23400306702,10690.94,11802.0,7217.0,7445.0,0
6e9ccd38:002,6e9ccd38,8825,9500,7488,675,8282,8697,7360,0.9041294373339773,0.08150205264428882,325,,-0.03224940178617412,12.8486328125,9.9970703125,11.26232204861111,11.28255545305888,0.6753959022060145,-0.00016901424078723782,1.0,12.58984375,85924.83884716034,10690.94,11802.0,7489.0,8163.0,0
6ede926a:000,6ede926a,5125,5333,3442,208,4938,4997,3314,0.6970433373835561,0.042122316727420006,9,108.0,-0.011641380311455663,-3.1240234375,-9.3037109375,-13.638826810396635,13.685275149738183,1.1265696427861958,-0.00601801828734171,1.0,15.8271484375,38955.64523220062,11196.3,12273.0,3443.0,3650.0,3
708caea9:000,708caea9,2654,8482,720,5828,6548,2526,592,0.10995723885155773,0.8900427611484423,334,,0.003855790657081178,-9.1484375,-9.83203125,-46.60947235463495,47.41782246643982,8.718197880372143,-0.0035805168483444547,1.0,67.611328125,13103965.944109917,11014.1,11994.0,721.0,6548.0,2
70925e23:000,70925e23,2338,2832,213,494,5947,2210,85,0.035816378005717166,0.08306709265175719,31,322.0,0.011359775880605086,-7.5947265625,-9.97265625,-13.515828615258098,13.6176757220984,1.6623684655330104,0.0030918416057693246,1.0,17.48828125,91607.89948368073,12705.63,13985.0,214.0,707.0,2
70925e23:001,70925e23,2859,3107,734,248,5947,2731,606,0.1234235749117202,0.041701698335295107,552,47.0,0.03303624788629029,-13.2099609375,-9.9423828125,-11.800355972782258,11.875417925761747,1.3330978310407462,0.008155126874220141,1.0,16.2880859375,34974.33662605286,12705.63,13985.0,735.0,982.0,2
70925e23:002,70925e23,3513,4049,1388,536,5947,3385,1260,0.23339498907011938,0.09012947704725072,107,113.0,0.04631749956277324,3.2646484375,9.9853515625,12.592212278451493,12.616019316484362,0.7746827275227076,0.00018208909685244755,1.0,13.1904296875,85311.87365913391,12705.63,13985.0,1389.0,1924.0,2
7224331b:000,7224331b,6614,7566,5111,952,6063,6486,4983,0.84298202210127,0.15701797789873,2206,,0.004471546082984744,9.359375,9.9970703125,24.59329351857931,25.14407704561718,5.233977873944244,0.011351047853029731,1.0,30.6904296875,601877.8291730881,12174.79,13287.0,5112.0,6063.0,0
722cf0d8:000,722cf0d8,6033,6612,3901,579,5143,5905,3773,0.758506708146996,0.11258020610538597,267,,-0.020389461185530065,-7.1669921875,-9.998046875,-11.563678958873057,11.596645074969935,0.8737882643644187,0.001566719992150083,1.0,13.767578125,77865.18048000336,10935.75,12157.0,3902.0,4480.0,1
7256229b:000,7256229b,3313,3578,1756,265,5415,3185,1628,0.32428439519852265,0.048938134810710986,232,35.0,-0.02887348202291676,9.6103515625,9.8837890625,12.670264593160377,12.817294561410021,1.9358292830870658,-0.009563897507423683,1.0,17.1201171875,43535.005566596985,10895.55,11839.0,1757.0,2021.0,1
7256229b:001,7256229b,5988,6972,4431,984,5415,5860,4303,0.8182825484764543,0.1817174515235457,315,,-0.0050697515264489105,9.3681640625,9.9619140625,17.786754080919714,18.005924833609516,2.8008406556749534,0.005396224374671823,1.0,21.6630859375,319025.9158477783,10895.55,11839.0,4432.0,5415.0,1
726f3dc2:000,726f3dc2,4121,4334,2225,213,6723,3993,2097,0.3309534434032426,0.03168228469433289,24,604.0,-0.02603509299070969,-3.26953125,-9.8388671875,-11.905699823943662,11.969550406601321,1.234685643521334,0.015649373982887363,1.0,14.263671875,30516.539167404175,11439.94,12310.0,2226.0,2438.0,2
726f3dc2:001,726f3dc2,4659,4824,2763,165,6723,4531,2635,0.4109772423025435,0.024542614904060688,562,114.0,0.00406238644622093,-10.7998046875,-9.970703125,-11.418181818181818,11.441061367406162,0.7231937359351968,-0.009143403923343039,1.0,12.92578125,21598.15106010437,11439.94,12310.0,2764.0,2928.0,2
7271dd80:000,7271dd80,1516,2104,91,588,4340,1425,0,0.020967741935483872,0.13548387096774195,72,806.0,0.10997683249721292,0.37109375,9.98828125,11.784491921768707,11.805990403531753,0.7121513561399415,0.003092403252538293,1.0,13.21875,81956.26873207092,10983.49,11581.0,92.0,679.0,2
729f4217:000,729f4217,1879,2072,482,193,6195,1751,354,0.0778046811945117,0.03115415657788539,128,116.0,0.03885482287935188,4.986328125,9.9208984375,15.971472231217616,16.299855830519217,3.2553609420701592,0.029373515346965806,1.0,20.3330078125,51277.26291847229,11223.67,12091.0,483.0,675.0,1
73348914:000,73348914,2149,5686,684,3537,4221,2021,556,0.16204690831556504,0.837953091684435,61,,0.08253329517509099,0.88671875,9.998046875,20.602604221886487,21.102553849965762,4.566232393013959,0.0029158640375626247,1.0,27.552734375,1575088.984290123,12741.68,13890.0,685.0,4221.0,1
739a914f:000,739a914f,5580,6165,3766,585,5505,5452,3638,0.6841053587647593,0.10626702997275204,131,257.0,0.03512070576713714,5.1220703125,9.9833984375,14.901836271367522,15.166863061144442,2.822943651025124,0.006897287647238247,1.0,19.4443359375,134569.73504257202,11387.02,12485.0,3767.0,4351.0,2
73b1447d:000,73b1447d,4534,4668,2682,134,5670,4406,2554,0.473015873015873,0.0236331569664903,12,99.0,0.00529439744877741,3.3212890625,9.8720703125,13.529019939365671,13.756659535572364,2.492248193479154,-0.007083303135014153,1.0,17.4833984375,25358.92133140564,12286.12,13317.0,2683.0,2816.0,3
73b1447d:001,73b1447d,5845,6481,3993,636,5670,5717,3865,0.7042328042328042,0.11216931216931217,110,516.0,-0.048778093160235646,-4.16015625,-9.9794921875,-13.041411777712264,13.116164807528463,1.3983411967027337,-0.002548085969778412,1.0,15.83203125,109413.48360824585,12286.12,13317.0,3994.0,4629.0,3
75d20a82:000,75d20a82,3181,3594,1246,413,5067,3053,1118,0.24590487467929742,0.08150779553976711,306,592.0,-0.009133191362795562,7.966796875,9.990234375,14.250524931900726,14.415989651197943,2.177911106707982,-0.0021419998599537457,1.0,17.0458984375,85829.97289848328,12056.27,13328.0,1247.0,1659.0,1
76201745:000,76201745,4982,5518,3572,536,4448,4854,3444,0.8030575539568345,0.12050359712230216,106,141.0,0.05204186459597029,2.9228515625,9.9833984375,13.009321070429104,13.141748991368992,1.860949176801257,-0.0027377725901343553,1.0,16.447265625,92570.1836719513,10618.89,11574.0,3573.0,4108.0,1
764072a5:000,764072a5,3036,4167,1391,1131,2949,2908,1263,0.47168531705662936,0.38351983723296035,153,,-0.02277754968916665,-6.76953125,-9.986328125,-14.700676254420866,14.921064759521169,2.5550520974201305,-0.0049292065135552315,1.0,21.986328125,251803.77429389954,11178.16,12136.0,1392.0,2522.0,3
764072a5:001,764072a5,4288,4594,2643,306,2949,4160,2515,0.896236012207528,0.10376398779247202,1405,,-0.0017905033588671373,-11.7353515625,-9.9833984375,-11.06186172385621,11.077420435007493,0.5869060369484653,0.002335770849496952,1.0,12.302734375,37549.028509140015,11178.16,12136.0,2644.0,2949.0,3
77e4821c:000,77e4821c,6347,6540,5200,193,5393,6219,5072,0.9642128685332839,0.03578713146671612,272,,0.015284355427620284,7.66015625,9.982421875,14.387467616580311,14.475631577823828,1.5952069328909184,0.013851148043870352,1.0,17.1171875,40441.974548339844,11183.9,11755.0,5201.0,5393.0,2
7850c72e:000,7850c72e,2666,3685,451,1019,5497,2538,323,0.08204475168273603,0.18537384027651446,312,589.0,0.01944192139968355,6.705078125,9.9853515625,13.77045989481109,13.90172209513647,1.9058624021174553,0.0019305423617595283,1.0,17.236328125,196929.77687740326,12873.07,13986.0,452.0,1470.0,0
7850c72e:001,7850c72e,6323,7692,4108,1369,5497,6195,3980,0.7473167182099327,0.24904493360014554,94,,0.028436464827655765,3.794921875,9.7275390625,18.04743069188276,18.44947782829913,3.830597545891418,-0.0073911812135737465,1.0,24.4150390625,465984.6447954178,12873.07,13986.0,4109.0,5477.0,0
79507629:000,79507629,3524,3736,1506,212,5302,3396,1378,0.2840437570728027,0.03998491135420596,251,167.0,-0.010583212209302325,9.396484375,9.9609375,12.071229178950471,12.13543736049873,1.2467020653881444,0.0011673966712001868,1.0,14.8173828125,31220.99406528473,12559.1,13501.0,1507.0,1718.0,3
796dbd4c:000,796dbd4c,3587,4000,1766,413,6248,3459,1638,0.2826504481434059,0.066101152368758,92,409.0,0.07224644882909065,2.7265625,9.982421875,13.734095982142858,13.935225676153724,2.3590511225112194,0.0011316905875439621,1.0,18.322265625,80200.68254852295,10897.98,11875.0,1767.0,2179.0,2
796dbd4c:001,796dbd4c,4622,5031,2801,409,6248,4494,2673,0.448303457106274,0.06546094750320103,139,56.0,0.030584455824361093,5.1962890625,9.998046875,15.7117206601467,15.820544073820079,1.8524169857791057,-0.00470768911329291,1.0,17.6796875,102368.45244979858,10897.98,11875.0,2802.0,3210.0,2
796dbd4c:002,796dbd4c,6426,8069,4605,1643,6248,6298,4477,0.7370358514724712,0.2629641485275288,114,,0.04301808609933649,4.7890625,9.955078125,14.11225000475502,14.287569065403517,2.2313739269713304,-0.0015178764161967496,1.0,18.875,335393.19675922394,10897.98,11875.0,4606.0,6248.0,2
7987f2f2:000,7987f2f2,2675,5714,666,3039,3705,2547,538,0.1797570850202429,0.8202429149797571,85,,0.04730685921602471,2.681640625,9.982421875,54.72598215387463,56.62204592499596,14.530070957367945,0.0055128449011732,1.0,74.572265625,9743204.441501617,12222.97,12966.0,667.0,3705.0,3
7993a768:000,7993a768,3238,3564,1678,326,5487,3110,1550,0.30581374157098595,0.059413158374339345,830,2009.0,0.030673345744970014,6.6083984375,9.9853515625,10.991687236388037,11.004946039639977,0.5400453988434155,-0.002631125938158903,1.0,11.7958984375,39481.480971336365,12156.36,13175.0,1679.0,2004.0,1
7993a768:001,7993a768,3602,4136,2042,534,5487,3474,1914,0.37215236012392927,0.09732094040459267,1194,1437.0,-0.007965959661763528,10.8837890625,9.9990234375,11.299285317181647,11.344982931348998,1.0172458078180049,0.002116340660825307,1.0,12.939453125,68730.41253852844,12156.36,13175.0,2043.0,2576.0,1
7993a768:002,7993a768,4753,4931,3193,178,5487,4625,3065,0.5819209039548022,0.032440313468197556,2345,642.0,0.0074124129301810565,9.056640625,9.990234375,10.484802931882022,10.487078117823897,0.21843747146258113,-0.001688998916407516,1.0,10.865234375,19576.227725982666,12156.36,13175.0,3194.0,3371.0,1
