variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,crfe_near_md_50_flag,2.4,3.5777087639996634,5
lgb_candidate_error_ranker,sc_ens_vs_tvt_dense_abs,2.4,1.3416407864998738,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_gate_x_candidate,2.2,1.7888543819998317,5
lgb_candidate_error_ranker,hyb_minus_last,2.2,0.8366600265340756,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_corr_abs_c20,2.0,1.5811388300841898,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_corr_abs_c20,2.0,1.224744871391589,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_valid_prior,2.0,1.224744871391589,5
lgb_candidate_error_ranker,multiobs_mae_hyb,2.0,2.5495097567963922,5
lgb_candidate_error_ranker,sc_ens_vs_tvt_densew_abs,2.0,2.345207879911715,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_gate_x_candidate,1.8,1.3038404810405297,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_corr_abs_c20,1.8,0.8366600265340756,5
lgb_candidate_error_ranker,candidate_is_geometry_family,1.6,1.3416407864998738,5
lgb_candidate_error_ranker,copcf_cluster_feature_valid,1.6,1.140175425099138,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_gate_x_candidate,1.6,1.3416407864998738,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_gate_x_candidate,1.4,1.140175425099138,5
lgb_candidate_error_ranker,candidate_is_pfbeam_family,1.2,2.16794833886788,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_gate_x_dense_family,1.2,1.3038404810405297,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_corr_abs_c20,1.2,0.8366600265340756,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_std_x_candidate,1.2,1.7888543819998317,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_gate_x_candidate,1.2,0.8366600265340756,5
lgb_candidate_error_ranker,copcf_gate_nearest_other_closer,1.0,0.7071067811865476,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_gate_x_candidate,1.0,0.7071067811865476,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_neighbor_wells_x_candidate,1.0,1.0,5
lgb_candidate_error_ranker,copcf_well_gate_ratio_nearby_majority_diff_k8,1.0,1.224744871391589,5
lgb_candidate_error_ranker,multiobs_score_beam_mean,1.0,1.224744871391589,5
lgb_candidate_error_ranker,multiobs_score_sc_ens,1.0,1.4142135623730951,5
lgb_candidate_error_ranker,candidate_multiobs_ncc,0.8,1.3038404810405297,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_clip_hit_c40,0.8,0.4472135954999579,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_clip_hit_c40,0.8,1.3038404810405297,5
