name,rows,rmse,mae,bias_pred_minus_true,error_std,within_5,within_10,within_25,stage,well_id,fold
geometry_tvt_geop,2917,24.15881574485321,21.981977465254005,-21.981977465254005,10.022027983937809,0.0908467603702434,0.1741515255399383,0.502913952691121,geometry_tvt_geop,48c1f673,1
geometry_plus_gr_pre_u,2917,24.21095254613311,22.0885030491279,-22.0885030491279,9.91303466350122,0.09256085018854988,0.16249571477545424,0.4943435035995886,geometry_plus_gr_pre_u,48c1f673,1
final_post_u,2917,24.377572528080425,22.2620321250614,-22.252054265860608,9.955507185021572,0.08639012684264656,0.14844017826534112,0.5039424065821049,final_post_u,48c1f673,1
geometry_tvt_geop,5384,8.35176844026774,6.241365124795957,5.979319036720795,5.8309330245648106,0.5570208023774146,0.8137072808320951,1.0,geometry_tvt_geop,4c2208f5,1
geometry_plus_gr_pre_u,5384,6.699179662658731,4.984609830936883,4.5865045791913825,4.882927799756702,0.600854383358098,0.8359955423476969,1.0,geometry_plus_gr_pre_u,4c2208f5,1
final_post_u,5384,6.80787494334492,5.115085316204059,4.552141907328763,5.062130509949823,0.5716939078751857,0.8358098068350669,1.0,final_post_u,4c2208f5,1
geometry_tvt_geop,6019,7.456951692095002,6.0780933138782745,-6.078093177856296,4.320059242595555,0.4366173783020435,0.7672370825718557,1.0,geometry_tvt_geop,4cecf7b3,1
geometry_plus_gr_pre_u,6019,5.026236617901546,3.850333449245769,-2.9143612863493678,4.095064447815495,0.6821731184582156,0.9400232596776873,1.0,geometry_plus_gr_pre_u,4cecf7b3,1
final_post_u,6019,3.912041269395631,3.2911986126949118,-2.69179195126445,2.838718546203991,0.7964778202359196,0.9930220966938029,1.0,final_post_u,4cecf7b3,1
geometry_tvt_geop,5162,4.3054508399805345,3.714659951840818,2.38835000169904,3.582274585354016,0.7688880278961643,1.0,1.0,geometry_tvt_geop,4f4ac5ce,1
geometry_plus_gr_pre_u,5162,5.217207970561811,3.8767958703460295,3.3785961138605027,3.97546818720769,0.7270437814800464,0.8998450213095699,1.0,geometry_plus_gr_pre_u,4f4ac5ce,1
final_post_u,5162,5.113833477865108,3.769347106918669,3.3156925833822215,3.8932602702411354,0.7338240991863618,0.8994575745834947,1.0,final_post_u,4f4ac5ce,1
geometry_tvt_geop,4442,4.223505198554164,3.756692562577826,1.1926033526622437,4.051628488081406,0.719945970283656,1.0,1.0,geometry_tvt_geop,52f1e77a,1
geometry_plus_gr_pre_u,4442,4.132987915746126,3.2960660734378937,2.246106540739512,3.4693795582712896,0.7312021611886538,1.0,1.0,geometry_plus_gr_pre_u,52f1e77a,1
final_post_u,4442,3.808416771321583,3.3442522101109455,2.1059760148931583,3.1731535306029937,0.834984241332733,1.0,1.0,final_post_u,52f1e77a,1
geometry_tvt_geop,5126,10.256508046274876,9.368206959538634,9.368206959538634,4.175243186516584,0.21556769410846663,0.5419430355052672,1.0,geometry_tvt_geop,53134831,1
geometry_plus_gr_pre_u,5126,7.667060806676625,6.969215006589968,6.967996983766994,3.1985683434141103,0.2502926258291065,0.7604369879047991,1.0,geometry_plus_gr_pre_u,53134831,1
final_post_u,5126,7.715910048665487,7.049766674176675,7.049766674176675,3.1362489886431173,0.2926258291065158,0.7910651580179477,1.0,final_post_u,53134831,1
geometry_tvt_geop,6889,4.4939406354336215,3.256476214456651,1.872712097704819,4.085150160509594,0.7828422122223835,0.9714036870373058,1.0,geometry_tvt_geop,5567d551,1
geometry_plus_gr_pre_u,6889,4.153825224487727,2.9504238919796077,1.5014509461428245,3.8729716048426353,0.797793583974452,0.9721294817825519,1.0,geometry_plus_gr_pre_u,5567d551,1
final_post_u,6889,4.1163177753954505,3.158424171704546,1.5930346764226757,3.7955648522652656,0.7649876614893308,0.9869356945855712,1.0,final_post_u,5567d551,1
geometry_tvt_geop,5890,8.687948709510783,7.108345358999903,7.104464357699001,5.000703847387344,0.3724957555178268,0.6650254668930391,1.0,geometry_tvt_geop,57796579,1
geometry_plus_gr_pre_u,5890,7.562088052825197,5.91260613057182,5.91260613057182,4.714473932837692,0.5757215619694397,0.6628183361629881,1.0,geometry_plus_gr_pre_u,57796579,1
final_post_u,5890,7.051320785039616,5.755839029282124,5.755839029282124,4.073259368432646,0.5847198641765704,0.7307300509337861,1.0,final_post_u,57796579,1
geometry_tvt_geop,4842,3.317906290571644,2.768423064882835,1.9563259211156878,2.679793097122564,0.909541511771995,1.0,1.0,geometry_tvt_geop,593876b6,1
geometry_plus_gr_pre_u,4842,2.067277879768989,1.7658167900170025,1.2534974558239182,1.64389232020383,1.0,1.0,1.0,geometry_plus_gr_pre_u,593876b6,1
final_post_u,4842,2.324787415240664,1.9553095974739179,1.2748858860649852,1.9440428245215342,1.0,1.0,1.0,final_post_u,593876b6,1
geometry_tvt_geop,4871,4.190796466412545,3.2397251629045125,-1.358180746066964,3.9646084401752546,0.8300143707657566,0.9673578320673373,1.0,geometry_tvt_geop,5aa03df7,1
geometry_plus_gr_pre_u,4871,5.393564228027331,4.201112987462567,-3.632012001623605,3.9873580102516697,0.696160952576473,0.9550400328474646,1.0,geometry_plus_gr_pre_u,5aa03df7,1
final_post_u,4871,5.3815505508635395,4.38678349122536,-3.8933949819290268,3.715179921106048,0.6341613631697803,0.9209607883391501,1.0,final_post_u,5aa03df7,1
geometry_tvt_geop,4210,15.5762951215565,14.227470588139887,-14.227470588139887,6.3403509664244355,0.1002375296912114,0.2524940617577197,0.9477434679334917,geometry_tvt_geop,5bd25f59,1
geometry_plus_gr_pre_u,4210,12.021946623270805,10.357406500629082,-10.336847307679946,6.138142092724975,0.22185273159144894,0.5068883610451307,1.0,geometry_plus_gr_pre_u,5bd25f59,1
final_post_u,4210,11.191199153161781,9.879887060630423,-9.877197999156266,5.261549027728659,0.2365795724465558,0.40760095011876485,1.0,final_post_u,5bd25f59,1
geometry_tvt_geop,5895,5.846255857685096,4.228863080149092,0.4005532764140698,5.832517863347805,0.7301102629346904,0.9033078880407125,1.0,geometry_tvt_geop,5d11dfb5,1
geometry_plus_gr_pre_u,5895,5.642572170524864,3.543279647077048,-0.0646563584329607,5.642201720507329,0.7986429177268872,0.924342663273961,1.0,geometry_plus_gr_pre_u,5d11dfb5,1
final_post_u,5895,5.644811463641256,3.9071330623854923,-0.036865774523447324,5.644691078768131,0.7318066157760814,0.9306191687871077,1.0,final_post_u,5d11dfb5,1
geometry_tvt_geop,4904,4.49792931386605,3.425701324214225,0.48018107502170926,4.472224753713358,0.6103181076672104,0.992047308319739,1.0,geometry_tvt_geop,5eae34a8,1
geometry_plus_gr_pre_u,4904,3.0697558796474365,2.559035025614426,1.2152511313562508,2.818965386159851,0.9482055464926591,1.0,1.0,geometry_plus_gr_pre_u,5eae34a8,1
final_post_u,4904,2.9302862744436045,2.257179776116359,1.196780680646434,2.6747511384470966,0.8964110929853181,1.0,1.0,final_post_u,5eae34a8,1
geometry_tvt_geop,2860,5.87441010217571,5.39093237256591,-5.221817218340523,2.6909698970420455,0.21748251748251748,1.0,1.0,geometry_tvt_geop,5fb1c15f,1
geometry_plus_gr_pre_u,2860,9.0929214366289,8.243054848245697,-8.169497434136124,3.992559570795243,0.19825174825174824,0.5611888111888111,1.0,geometry_plus_gr_pre_u,5fb1c15f,1
final_post_u,2860,9.011411334825572,8.243962760226225,-8.128511084125408,3.890095345961743,0.1972027972027972,0.622027972027972,1.0,final_post_u,5fb1c15f,1
geometry_tvt_geop,6233,9.333542984804193,7.868718593227388,-7.236672833101524,5.894539079167931,0.3266484838761431,0.5150008021819349,1.0,geometry_tvt_geop,633774dc,1
geometry_plus_gr_pre_u,6233,8.372618917472105,6.9576236655072,-6.45441649166488,5.333034341661056,0.3335472485159634,0.6550617680089844,1.0,geometry_plus_gr_pre_u,633774dc,1
final_post_u,6233,8.417684155494765,7.062655854867492,-6.587481933895533,5.240466421251796,0.32007059201026794,0.6358094015722766,1.0,final_post_u,633774dc,1
geometry_tvt_geop,3221,6.448800904158599,4.007226169572437,-2.625060933297854,5.890338546972505,0.7590810307357964,0.8910276311704439,1.0,geometry_tvt_geop,65156b96,1
geometry_plus_gr_pre_u,3221,6.651310669488638,4.479359401328457,-3.6544476043425322,5.557422633664685,0.7482148401117665,0.889785780813412,1.0,geometry_plus_gr_pre_u,65156b96,1
final_post_u,3221,6.67361101276583,4.481763133450163,-3.6827637703102396,5.5654590971275395,0.7289661595777709,0.8919590189382179,1.0,final_post_u,65156b96,1
geometry_tvt_geop,3051,6.7382978416858785,5.808482349093402,-0.9829336495702029,6.666220761706829,0.4110127826941986,0.8561127499180596,1.0,geometry_tvt_geop,656a067b,1
geometry_plus_gr_pre_u,3051,5.427999725364296,4.6864116934071784,-1.0687670480800122,5.321740130398441,0.5745657161586365,0.9570632579482137,1.0,geometry_plus_gr_pre_u,656a067b,1
final_post_u,3051,5.288923603761732,4.5900949943508556,-1.0238070931867356,5.188885421973442,0.5398230088495575,0.978695509668961,1.0,final_post_u,656a067b,1
geometry_tvt_geop,4741,2.1440668310687134,1.7645321217678813,0.864228741530432,1.9621751344876839,1.0,1.0,1.0,geometry_tvt_geop,698930d1,1
geometry_plus_gr_pre_u,4741,1.4182356126254139,1.1213810640496487,-0.2658181200143859,1.3931019273516925,1.0,1.0,1.0,geometry_plus_gr_pre_u,698930d1,1
final_post_u,4741,1.3541242099477457,1.1739608682779252,-0.2944935338809988,1.32171325727969,1.0,1.0,1.0,final_post_u,698930d1,1
geometry_tvt_geop,2714,8.857162595258819,6.718026938909196,6.682284184127009,5.813467753537296,0.4303610906411201,0.818349299926308,1.0,geometry_tvt_geop,69c1bdad,1
geometry_plus_gr_pre_u,2714,8.448814023033124,6.105940995133882,5.910880298884081,6.036882679667147,0.5132645541635962,0.8434045689019897,1.0,geometry_plus_gr_pre_u,69c1bdad,1
final_post_u,2714,8.391039684214078,6.171761656718008,5.893695567954579,5.972763140651741,0.5103168754605748,0.8275607958732498,1.0,final_post_u,69c1bdad,1
geometry_tvt_geop,5830,5.348878568155636,4.582124960635922,-2.302817334832447,4.827787718952633,0.6181818181818182,1.0,1.0,geometry_tvt_geop,6d1d74e1,1
geometry_plus_gr_pre_u,5830,4.345198561291001,3.5328245976236783,-2.1591389547321214,3.7707916292475865,0.7018867924528301,1.0,1.0,geometry_plus_gr_pre_u,6d1d74e1,1
final_post_u,5830,4.673644123399382,3.902813558395006,-2.098448559325397,4.176058313296252,0.7133790737564323,1.0,1.0,final_post_u,6d1d74e1,1
geometry_tvt_geop,6063,4.946410934961247,4.203444310954304,0.8215141718111701,4.877714178077433,0.5957446808510638,0.9589312221672439,1.0,geometry_tvt_geop,7224331b,1
geometry_plus_gr_pre_u,6063,5.319215947268459,4.02931848681451,3.2481184522264455,4.2123372151314245,0.6386277420418934,0.9114299851558635,1.0,geometry_plus_gr_pre_u,7224331b,1
final_post_u,6063,5.473001127523559,4.261549555002265,3.1348613494340314,4.486244048388228,0.6341745010720765,0.8941118258287977,1.0,final_post_u,7224331b,1
geometry_tvt_geop,4397,6.228006807074238,4.912166429352887,4.774900649248387,3.9985488091019197,0.585853991357744,0.8494428019103935,1.0,geometry_tvt_geop,727a3a10,1
geometry_plus_gr_pre_u,4397,6.970593990287822,5.344416225208051,5.34000029742021,4.480354606611932,0.5424152831476007,0.7302706390720947,1.0,geometry_plus_gr_pre_u,727a3a10,1
final_post_u,4397,7.164805838529614,5.466200602813924,5.421582942163383,4.6841094249676845,0.5346827382306117,0.7302706390720947,1.0,final_post_u,727a3a10,1
geometry_tvt_geop,4263,6.764599845692824,5.956142842603633,-5.27868138139465,4.230287690697271,0.4576589256392212,0.7923997185080929,1.0,geometry_tvt_geop,729665c0,1
geometry_plus_gr_pre_u,4263,6.05765275139306,4.305512404453559,-3.7936894841444895,4.7226133606671015,0.6737039643443584,0.8407224958949097,1.0,geometry_plus_gr_pre_u,729665c0,1
final_post_u,4263,6.062404916722908,4.628617372376987,-4.241441295987478,4.331619686329601,0.6303072953319259,0.8594886230354211,1.0,final_post_u,729665c0,1
geometry_tvt_geop,3405,2.040647059536101,1.7278967646706818,-1.7056266211045332,1.120302749694415,1.0,1.0,1.0,geometry_tvt_geop,74b6186b,1
geometry_plus_gr_pre_u,3405,1.3089188337170503,1.082834125610171,-0.8910711591998155,0.9587808417472162,1.0,1.0,1.0,geometry_plus_gr_pre_u,74b6186b,1
final_post_u,3405,1.2448960450972804,0.9652995336057069,-0.8487620430515764,0.9106970722330031,1.0,1.0,1.0,final_post_u,74b6186b,1
geometry_tvt_geop,4174,9.269486503417287,8.851217361764622,-8.851217361764622,2.7530585267719565,0.05270723526593196,0.6552467656923814,1.0,geometry_tvt_geop,77b0d905,1
geometry_plus_gr_pre_u,4174,5.693473833173567,5.2109352265256925,-5.210932637904733,2.2938668950598093,0.5625299472927647,0.9808337326305702,1.0,geometry_plus_gr_pre_u,77b0d905,1
final_post_u,4174,5.6455027522594765,5.195439839764034,-5.195439839764034,2.2088698914064633,0.618351701006229,1.0,1.0,final_post_u,77b0d905,1
geometry_tvt_geop,5393,9.35892520868618,8.341413507286308,8.22105520232963,4.472553233001326,0.2379009827554237,0.666419432597812,1.0,geometry_tvt_geop,77e4821c,1
geometry_plus_gr_pre_u,5393,9.80363428312912,8.976586507311891,8.609392954415213,4.689306783929829,0.1815316150565548,0.5957722974225849,1.0,geometry_plus_gr_pre_u,77e4821c,1
final_post_u,5393,9.493109755815494,8.74718515200973,8.743310410794779,3.697790677748936,0.14871129241609493,0.632486556647506,1.0,final_post_u,77e4821c,1
geometry_tvt_geop,3705,6.072544154826627,4.273197218823362,3.2767499085126612,5.112602326543821,0.7373819163292847,0.8472334682860999,1.0,geometry_tvt_geop,7987f2f2,1
geometry_plus_gr_pre_u,3705,5.639939701419489,4.241912375858,3.244244838778024,4.613436383186605,0.6161943319838057,0.8941970310391363,1.0,geometry_plus_gr_pre_u,7987f2f2,1
final_post_u,3705,5.305608482772463,3.989439494983121,3.1731058179721785,4.252161901952728,0.6780026990553306,0.9271255060728745,1.0,final_post_u,7987f2f2,1
geometry_tvt_geop,3922,7.181931232779904,6.326141960816994,-6.326141960816994,3.400009429982513,0.4061703212646609,0.7906680265170831,1.0,geometry_tvt_geop,7bb17b96,1
geometry_plus_gr_pre_u,3922,5.0407579239715625,4.368788649472298,-4.368788649472298,2.5145429374588377,0.691993880673126,1.0,1.0,geometry_plus_gr_pre_u,7bb17b96,1
final_post_u,3922,4.9806492358893015,4.409919659289867,-4.348914549250348,2.4277168398071725,0.660377358490566,1.0,1.0,final_post_u,7bb17b96,1
geometry_tvt_geop,5121,4.945017263908429,4.138337366888107,-0.10134857300380556,4.943978580768984,0.6371802382347198,0.9935559461042766,1.0,geometry_tvt_geop,7cbbd047,1
geometry_plus_gr_pre_u,5121,5.73864273914682,4.7605896812494235,-0.702790360491076,5.695446092867821,0.5391525092755322,0.9476664713923062,1.0,geometry_plus_gr_pre_u,7cbbd047,1
final_post_u,5121,5.463747950936451,4.49461979053678,-0.6899030517776904,5.420016185447244,0.629759812536614,0.9910173794180824,1.0,final_post_u,7cbbd047,1
geometry_tvt_geop,4405,7.141327932732266,5.171083276358238,0.8435713125694339,7.091329359396021,0.5963677639046538,0.7559591373439274,1.0,geometry_tvt_geop,7d57c75d,1
geometry_plus_gr_pre_u,4405,7.116229330882294,5.210372137967699,-0.0030038632559393316,7.116228696895216,0.6195232690124858,0.775255391600454,1.0,geometry_plus_gr_pre_u,7d57c75d,1
final_post_u,4405,7.010548628946007,5.019314442392788,-0.09555178775817354,7.009897426829651,0.6222474460839955,0.7595913734392735,1.0,final_post_u,7d57c75d,1
geometry_tvt_geop,7337,12.948977259714434,10.691625356741708,-9.372625782004608,8.934757860351002,0.38653400572441055,0.48780155376857026,1.0,geometry_tvt_geop,7ff89f8f,1
geometry_plus_gr_pre_u,7337,10.757185584796549,8.968532990038593,-6.780477442664282,8.351177602905803,0.3530053155240562,0.5261005860706011,1.0,geometry_plus_gr_pre_u,7ff89f8f,1
final_post_u,7337,10.6869106888606,8.865804585131894,-6.714053806220923,8.314537964243911,0.36990595611285265,0.5464086138748807,1.0,final_post_u,7ff89f8f,1
geometry_tvt_geop,5909,9.487583822953923,7.982153246398526,3.986155580177299,8.609576672996086,0.30749703841597564,0.7094262988661364,1.0,geometry_tvt_geop,81fc01c6,1
geometry_plus_gr_pre_u,5909,8.594213600762249,5.949036399410973,0.4582528444068181,8.581987633766428,0.6072093416821798,0.8519207987815197,1.0,geometry_plus_gr_pre_u,81fc01c6,1
final_post_u,5909,8.138458962770157,5.332102372877943,0.542173603071565,8.120379429116985,0.6826874259603994,0.9048908444745304,0.9671687256727026,final_post_u,81fc01c6,1
geometry_tvt_geop,4967,9.645284458648568,7.603521312235845,6.775775735008405,6.864428270228984,0.4046708274612442,0.6849204751358969,1.0,geometry_tvt_geop,8382f4b6,1
geometry_plus_gr_pre_u,4967,6.934071058499226,5.2696180797314325,4.706606125667687,5.092072291527683,0.555466076102275,0.768874572176364,1.0,geometry_plus_gr_pre_u,8382f4b6,1
final_post_u,4967,6.7283694379873475,5.21871000071996,4.607561991352122,4.9031956711811375,0.6321723374270183,0.7799476545198308,1.0,final_post_u,8382f4b6,1
geometry_tvt_geop,6724,6.290006405219099,5.367556641108108,-5.34708696116436,3.3125279783638626,0.534651992861392,0.9022903033908388,1.0,geometry_tvt_geop,884ecb5f,1
geometry_plus_gr_pre_u,6724,4.3118466121809895,3.0742581697880174,-2.8034889095858184,3.2760450456008687,0.8215348007138608,0.9433372992266508,1.0,geometry_plus_gr_pre_u,884ecb5f,1
final_post_u,6724,4.5346069275745435,3.550818474900414,-3.2316532701526417,3.181049689822336,0.8245092207019631,0.9552349791790601,1.0,final_post_u,884ecb5f,1
geometry_tvt_geop,6163,7.706320049955958,6.737762897669836,-6.672969522022615,3.8547174306958563,0.22943371734544865,0.7927957163718968,1.0,geometry_tvt_geop,8b9d8326,1
geometry_plus_gr_pre_u,6163,4.812269448244488,4.141748392397641,-4.098144150542319,2.5225288430230264,0.7272432257017686,1.0,1.0,geometry_plus_gr_pre_u,8b9d8326,1
final_post_u,6163,5.00308372539978,4.427496731234781,-4.175222889024946,2.7565123961851374,0.45984098653253286,1.0,1.0,final_post_u,8b9d8326,1
geometry_tvt_geop,4546,8.79111695770339,7.2620642263603274,7.009311243288559,5.305967702382734,0.34557853057633087,0.6959964804223493,1.0,geometry_tvt_geop,8bb9c1e6,1
geometry_plus_gr_pre_u,4546,11.291729268003618,9.221946201361733,8.873999450148542,6.982498379566792,0.3684557853057633,0.476242850857897,1.0,geometry_plus_gr_pre_u,8bb9c1e6,1
final_post_u,4546,11.413591101990056,9.428182488170648,8.89908182028177,7.146775818462271,0.3319401671799384,0.4824021117465904,1.0,final_post_u,8bb9c1e6,1
geometry_tvt_geop,4089,8.421547665375828,6.858982648669077,-6.8589812056546045,4.88639354746156,0.46343849351919786,0.6659329909513328,1.0,geometry_tvt_geop,8bfa881d,1
geometry_plus_gr_pre_u,4089,6.226314621977441,4.5773377660767025,-3.5935788111107034,5.08460274752967,0.6248471508926388,0.8270970897529959,1.0,geometry_plus_gr_pre_u,8bfa881d,1
final_post_u,4089,6.1037247470880756,4.437021021880422,-3.598488102521537,4.93014595770007,0.6258253851797505,0.8322328197603326,1.0,final_post_u,8bfa881d,1
geometry_tvt_geop,5755,6.77978160703441,5.739460668543175,-3.838935857105368,5.588202763332122,0.5185056472632493,0.8420503909643788,1.0,geometry_tvt_geop,8d5d46d7,1
geometry_plus_gr_pre_u,5755,4.424193239946573,3.2299674651830785,-2.438588840101286,3.6914455560555703,0.751346655082537,0.9449174630755864,1.0,geometry_plus_gr_pre_u,8d5d46d7,1
final_post_u,5755,4.197216899658605,3.4513062162990886,-2.5115381228791427,3.3628568152843643,0.7423110338835794,1.0,1.0,final_post_u,8d5d46d7,1
geometry_tvt_geop,4073,22.640001344024324,19.039298547584448,-19.039298547584448,12.250500874387622,0.2622145838448318,0.30616253375890007,0.6002946231279156,geometry_tvt_geop,91db7070,1
geometry_plus_gr_pre_u,4073,22.537769584674198,18.74781421554165,-18.74781421554165,12.508817689590003,0.27522710532776823,0.311563957770685,0.6027498158605451,geometry_plus_gr_pre_u,91db7070,1
final_post_u,4073,22.3677167720203,18.718865381314785,-18.718865381314785,12.244134613337648,0.26246010311809476,0.31033636140437026,0.5936656027498158,final_post_u,91db7070,1
geometry_tvt_geop,4517,3.9263129947226987,3.242986373978058,-2.6394683466392883,2.9067405421911303,0.7006862962143016,1.0,1.0,geometry_tvt_geop,925a7cd1,1
geometry_plus_gr_pre_u,4517,4.7219793335802756,3.8179301576107254,-3.581918415182526,3.076840797593454,0.5992915651981403,1.0,1.0,geometry_plus_gr_pre_u,925a7cd1,1
final_post_u,4517,4.789354045209612,3.8664566457375362,-3.6336590111446445,3.120005506580558,0.6152313482399823,1.0,1.0,final_post_u,925a7cd1,1
geometry_tvt_geop,3963,8.204049498107096,7.411501500550738,-7.411501500550738,3.5179644220380393,0.2811001766338632,0.7529649255614433,1.0,geometry_tvt_geop,940a48d9,1
geometry_plus_gr_pre_u,3963,7.7725362080095,6.363316701395901,-6.161560446538922,4.7378784248295975,0.4405753217259652,0.782488014130709,1.0,geometry_plus_gr_pre_u,940a48d9,1
final_post_u,3963,7.285269293871876,5.913410817423057,-5.85441702334065,4.336006227054063,0.44335099671965683,0.8157961140550088,1.0,final_post_u,940a48d9,1
geometry_tvt_geop,6335,8.274492083051049,7.597312530237691,7.594924950330266,3.2839510092760653,0.18973954222573008,0.7685872138910813,1.0,geometry_tvt_geop,95c8427f,1
geometry_plus_gr_pre_u,6335,5.766847103649892,4.703136902221717,4.560365773173084,3.529814376386752,0.5613259668508287,0.9368587213891081,1.0,geometry_plus_gr_pre_u,95c8427f,1
final_post_u,6335,5.092128522634888,4.591947674505806,4.515991231964621,2.352784750853852,0.5701657458563536,1.0,1.0,final_post_u,95c8427f,1
geometry_tvt_geop,9839,5.0870456229089145,4.580272772153496,-3.2170551937979215,3.9406330772624045,0.577599349527391,1.0,1.0,geometry_tvt_geop,96ae5806,1
geometry_plus_gr_pre_u,9839,2.4777264557324323,1.828279466233415,-0.44616173976859763,2.4372254904712984,0.9529423721922959,1.0,1.0,geometry_plus_gr_pre_u,96ae5806,1
final_post_u,9839,2.713323155638746,2.1986305824151717,-0.36573336074726776,2.6885612612997885,0.9410509198089236,1.0,1.0,final_post_u,96ae5806,1
geometry_tvt_geop,6063,11.634935649069579,10.91311758685329,-10.91311758685329,4.034301933854677,0.10539336961900049,0.3262411347517731,1.0,geometry_tvt_geop,98bc6f66,1
geometry_plus_gr_pre_u,6063,8.033539844367745,7.207677715414195,-7.206046204174026,3.5511491850319756,0.27329704766617186,0.7748639287481445,1.0,geometry_plus_gr_pre_u,98bc6f66,1
final_post_u,6063,7.963320552436143,7.200316689492254,-7.183823824497157,3.4361532968479302,0.3176645225136071,0.830611908296223,1.0,final_post_u,98bc6f66,1
geometry_tvt_geop,2879,1.2318988160870639,0.9359072117963912,-0.19853602100336476,1.215795271187078,1.0,1.0,1.0,geometry_tvt_geop,992ce078,1
geometry_plus_gr_pre_u,2879,2.9141274497496426,2.479498559574131,-2.479498559574131,1.5310864399027795,0.9340048627995832,1.0,1.0,geometry_plus_gr_pre_u,992ce078,1
final_post_u,2879,2.8321573874662307,2.4436547668334923,-2.4436547668334923,1.4316657598446276,0.9520666898228551,1.0,1.0,final_post_u,992ce078,1
geometry_tvt_geop,4526,11.678969331354178,8.701269063260877,8.03730091220067,8.4734950692999,0.4438798055678303,0.6259390190013256,0.9474149359257623,geometry_tvt_geop,995ff498,1
geometry_plus_gr_pre_u,4526,10.301082648139774,7.531481022036099,6.394638272944685,8.075946079686101,0.502651347768449,0.7112240388864339,0.9922669023420239,geometry_plus_gr_pre_u,995ff498,1
final_post_u,4526,10.33503159453737,7.64283669604578,6.430885308060907,8.09052484173011,0.4856385329209015,0.70415377817057,0.9927087936367653,final_post_u,995ff498,1
geometry_tvt_geop,3564,3.9052085386199216,2.9616340175295606,2.4741316618125997,3.0214774945589724,0.7929292929292929,1.0,1.0,geometry_tvt_geop,999daf80,1
geometry_plus_gr_pre_u,3564,5.141761723529534,3.8856360934993344,3.673911830905448,3.5972330311346785,0.6327160493827161,0.9082491582491582,1.0,geometry_plus_gr_pre_u,999daf80,1
final_post_u,3564,5.2320626239781864,4.025877178989873,3.749140979121287,3.6494412202285145,0.6624579124579124,0.9054433221099888,1.0,final_post_u,999daf80,1
geometry_tvt_geop,7265,8.73535087020224,6.416548555882494,6.324503141457277,6.025530253781822,0.5790777701307639,0.7942188575361322,1.0,geometry_tvt_geop,9c211c53,1
geometry_plus_gr_pre_u,7265,7.874924624393353,4.700405874380966,4.321768796968488,6.583065570494216,0.7633860977288369,0.7977976600137646,1.0,geometry_plus_gr_pre_u,9c211c53,1
final_post_u,7265,7.051454156912903,4.306756721857873,4.062491163197555,5.763607488022241,0.7695801789401239,0.8224363386097728,1.0,final_post_u,9c211c53,1
geometry_tvt_geop,5107,5.406606232832144,4.640377975161582,4.634213979844401,2.784861171748801,0.5004895241824946,1.0,1.0,geometry_tvt_geop,9d072e4c,1
geometry_plus_gr_pre_u,5107,4.195795877823894,3.4631582073409692,3.390595928964664,2.4715505851291466,0.7023692970432739,1.0,1.0,geometry_plus_gr_pre_u,9d072e4c,1
final_post_u,5107,4.302666849103394,3.6067175764921267,3.4995677192577515,2.5031915213787435,0.7209712159780693,1.0,1.0,final_post_u,9d072e4c,1
geometry_tvt_geop,4030,10.031143133961098,8.719658373165446,-7.800640954288234,6.306649924983631,0.2813895781637717,0.5218362282878412,1.0,geometry_tvt_geop,9d4272e3,1
geometry_plus_gr_pre_u,4030,7.251252012764373,6.300455977917984,-4.609010244230548,5.598006816823041,0.36228287841191065,0.8235732009925558,1.0,geometry_plus_gr_pre_u,9d4272e3,1
final_post_u,4030,7.393454682904467,6.47798330232619,-4.600208374346506,5.788026871115432,0.3913151364764268,0.780893300248139,1.0,final_post_u,9d4272e3,1
geometry_tvt_geop,5783,10.979644105682203,10.064444050246257,-9.73776350519618,5.072331476186404,0.17413107383710877,0.4245201452533287,1.0,geometry_tvt_geop,9da441ba,1
geometry_plus_gr_pre_u,5783,7.806623204456197,6.95956986951928,-6.6032223344802805,4.164231100428353,0.26197475358810307,0.7478817222894691,1.0,geometry_plus_gr_pre_u,9da441ba,1
final_post_u,5783,7.734914597103931,7.028583720454677,-6.668949759544636,3.9184196979344854,0.2490057063807712,0.7556631506138682,1.0,final_post_u,9da441ba,1
geometry_tvt_geop,5035,4.568445926290044,3.470698919319827,-2.974062334727785,3.467802100839899,0.7241310824230387,0.9868917576961271,1.0,geometry_tvt_geop,a0b83014,1
geometry_plus_gr_pre_u,5035,3.8504278467338273,2.846498369881313,-2.085657312579072,3.2366384069569376,0.8284011916583912,1.0,1.0,geometry_plus_gr_pre_u,a0b83014,1
final_post_u,5035,3.4200607117219275,2.6703502931751606,-1.9091461039669115,2.837600469687701,0.7719960278053625,1.0,1.0,final_post_u,a0b83014,1
geometry_tvt_geop,4897,8.856833043625988,7.750579478400472,-7.04895361240068,5.36243830107989,0.28445987339187256,0.6616295691239534,1.0,geometry_tvt_geop,a0e92ed6,1
geometry_plus_gr_pre_u,4897,9.660317675341041,8.715209773938948,-7.72426074052451,5.80151132041456,0.21870532979375126,0.5821931794976516,1.0,geometry_plus_gr_pre_u,a0e92ed6,1
final_post_u,4897,9.896450907508603,8.766790196101281,-7.849946816605001,6.026448003691799,0.2534204615070451,0.5754543598121299,1.0,final_post_u,a0e92ed6,1
geometry_tvt_geop,3236,2.631005097849491,2.1946619624068795,-2.106283017893645,1.5766292124157948,0.9601359703337453,1.0,1.0,geometry_tvt_geop,a15bc102,1
