well_id,fold,start_suffix_offset,end_suffix_offset_exclusive,rows,signed_error_median,abs_error_mean,abs_error_max,episode_sse,geometry_episode_rmse,pre_u_episode_rmse,final_episode_rmse,crossing_component,onset_error,onset_geometry_error,onset_gr_delta,onset_u_adjust,onset_one_row_error_change,pre_onset_64row_error_rate,distance_to_k16_boundary_rows,gr_cap_fraction,u_worsens_episode_sse,gr_worsens_episode_sse
9def2eb2,0,4829,5629,800,11.571131853274892,11.729501372826217,13.328237206234917,110518.01368862591,10.02628428798314,11.67149550809901,11.753617192625528,geometry_already_over_threshold,10.00176266908602,12.006635630543315,-0.3948866441448845,-1.609986317313087,0.0323577298931923,0.029343011021865095,48,0.01375,True,True
a645da9a,0,1340,1653,313,-10.271853515741896,10.265042178808695,10.455424842095454,32984.72992489144,10.897595575810401,10.100951385968708,10.265599043489761,geometry_already_over_threshold,-10.015566402787954,-10.683753173063451,0.969670020288958,-0.3014832500139164,-0.0294102014267974,-0.03160128714102939,52,0.0,True,False
a76db406,0,2342,3348,1006,-12.684992124097334,13.113757257536006,15.816627842728847,176087.20737411676,10.641368692410794,13.715435390239922,13.23015440051055,u_projection_crossed_threshold,-10.018058170126096,-7.163528513672645,-2.7947413662164293,-0.05978829023661092,-0.027616770476015517,-0.018290523310952267,6,0.0,False,True
a76db406,0,3429,4672,1243,-14.157297420722898,14.279193192506293,17.047359602733195,256496.67070866624,11.511561053845655,14.615603066184113,14.364989136057698,gr_crossed_threshold,-10.007848518107494,-7.666158358904795,-3.1085931682909966,0.7669030090874003,-0.01037438332423335,-0.007120320745571007,75,0.0,False,True
a959858c,0,2420,4404,1984,-26.7701498951119,28.237788464733647,43.94603065421143,1897093.5038507069,31.75085674788683,31.108414591465625,30.922424266305455,geometry_already_over_threshold,-10.016915037980652,-13.894634710466562,2.54400167763439,1.3337179948539415,-0.02072393322487187,-0.00408525298962556,57,0.0,False,False
ae0784a8,0,1220,1394,174,10.757473663154997,10.661743616025793,11.251790162838006,19809.518575098045,7.389759089565204,10.108990439899543,10.669948823816464,gr_crossed_threshold,10.021636823057634,6.8638794125708955,3.188154697086333,-0.030397286600418738,0.025373391721585037,0.01794419810130421,243,0.0,True,True
ae0784a8,0,3211,3576,365,11.760173842118093,11.586164672698334,12.560929701285204,49220.0158317225,12.449479473640979,12.69878568928819,11.612465648736075,geometry_already_over_threshold,10.254590523411023,10.733263777710818,0.4818438971285468,-0.9605171514267568,2.015458059473529,0.03243099460746632,211,0.0,False,True
b38e3116,0,5881,6211,330,11.313765900066755,11.19097576123785,11.617478061576548,41376.142757503454,10.566479442852128,10.705991047243124,11.19742161304617,geometry_already_over_threshold,10.012849691040174,10.096579981840478,0.1395565173238971,-0.22328680812461243,0.02397268517415796,0.014480562403662162,59,0.0,True,True
bd4ae5da,0,3328,3983,655,11.617923277295631,11.474008754551408,12.274513994816516,86472.95886077131,8.696209370706589,11.514425665391485,11.48998627154365,gr_crossed_threshold,10.014167494840876,9.76383093934055,0.2853614829165596,-0.03502492741790775,0.019843300560753008,0.018223131681594396,113,0.2748091603053435,False,True
bd8f847e,0,1438,2098,660,10.71429947931847,10.694973472947202,10.986568615298893,75512.58422545085,13.411170587308085,9.419549954020335,10.696401563245383,geometry_already_over_threshold,10.008219530231145,12.866293341567143,-3.571035735600894,0.7129619242641638,0.009842818286415422,0.012402995489537688,112,0.9681818181818181,True,False
beda8696,0,4998,5912,914,14.856424586809226,14.524095152422495,18.308988909091568,197255.79915711284,17.86646548303115,14.756492652010229,14.690676390813266,geometry_already_over_threshold,10.010464410777786,10.80254014601087,-2.683956220923294,1.8918804856893985,0.014195114217727678,0.0129504170546966,175,0.0,False,False
c03d4aed,0,2978,4641,1663,14.380060206620328,15.066620583471398,23.5314844658642,393664.6833689842,19.161681974016552,15.234700436190353,15.385694431070322,geometry_already_over_threshold,10.005548562645345,14.15145737934472,-4.0,-0.14590881670119416,0.0076166708659002325,0.008649719511453186,78,1.0,True,False
c1708b88,0,627,6315,5688,-21.336412615962217,20.93186090228341,39.23152413205935,2614730.5905985055,19.438601680975385,21.50566065739125,21.440439327872234,geometry_already_over_threshold,-10.005812604853418,-11.837172023959283,-0.1010902197247164,1.9324496388326224,-0.025421474694667268,-0.023554083237229406,162,0.12042897327707454,False,True
c593337f,0,657,1004,347,-10.657611519125568,10.641321853442797,11.161172861309751,39335.432067225935,11.589847405766527,12.05500976345887,10.646999288704636,geometry_already_over_threshold,-10.000861510949107,-11.276831548659175,0.3682694882985323,0.9077005494109471,-0.004138087098906951,-0.004756244875181892,6,0.0,False,True
c593337f,0,3139,5208,2069,14.89193939293,14.607313628539819,16.59729454214721,444842.2820240706,11.497958156885062,15.47688537761522,14.662998315020966,gr_crossed_threshold,10.01296849224309,9.62517372887487,4.0,-3.6122052366317803,0.016105793876706187,0.03272863246297675,116,1.0,False,True
