members,best_member_rmse,full_oof_weights_diagnostic,full_oof_rmse_diagnostic,crossfit_rmse,crossfit_delta_vs_best_member,crossfit_folds_beating_best_parent,crossfit_fold_weights
exp226_k16|selfgr_hmm_a150|pf_mix_e02,9.42710967407494,"[0.6371585719569345, 0.3023716424523032, 0.06046978559076237]",8.603472441127304,8.61913040939103,-0.8079792646839099,5,"[[0.6281639758990958, 0.3033103902331067, 0.06852563386779763], [0.6538764466522581, 0.30654656382309337, 0.03957698952464852], [0.6160965176458466, 0.31513042771054556, 0.06877305464360786], [0.6507483025137829, 0.2839398331318094, 0.06531186435440778], [0.6360233475705592, 0.3032132563161157, 0.06076339611332513]]"
exp226_k16|selfgr_hmm_a150|pf_temp_t2,9.42710967407494,"[0.6384204292391368, 0.3029612463468593, 0.05861832441400391]",8.60509459827364,8.619896704241034,-0.8072129698339054,5,"[[0.6303667820578445, 0.30447404239043274, 0.06515917555172288], [0.6545579262401867, 0.30674320561182433, 0.03869886814798896], [0.6174939155319369, 0.3156165701994431, 0.06688951426862001], [0.652043109506158, 0.28454586325964554, 0.0634110272341966], [0.6368781082657509, 0.3037151107321886, 0.05940678100206061]]"
exp226_k16|selfgr_hmm_a150|pf_mix_e05,9.42710967407494,"[0.6385802890973673, 0.3031317267769577, 0.05828798412567503]",8.60525702482624,8.621146309080315,-0.805963364994625,5,"[[0.6294100417603474, 0.30356501156974885, 0.06702494666990381], [0.6553079448269437, 0.30731527458704894, 0.03737678058600749], [0.6176677169016648, 0.3160389096877877, 0.06629337341054765], [0.651689735680814, 0.28429985936556057, 0.06401040495362537], [0.6378704113818542, 0.3047946552567734, 0.057334933361372305]]"
exp226_k16|selfgr_hmm_a150|sc8,9.42710967407494,"[0.6695599503368383, 0.3304400496631617, 0.0]",8.629051626818544,8.637057836913241,-0.7900518371616982,5,"[[0.6672563960356341, 0.33274360396436586, 0.0], [0.6752651540671626, 0.32473484593283736, 7.490315062438499e-18], [0.652069995269378, 0.34793000473062197, 2.0657889350054675e-18], [0.6849640930294542, 0.3150359069705458, 2.0544136237341517e-17], [0.667600345125323, 0.33239965487467704, 0.0]]"
exp226_k16|selfgr_hmm_a150|sc15,9.42710967407494,"[0.6695599503368389, 0.33044004966316104, 5.086627010867212e-18]",8.629051626818542,8.637057836913241,-0.7900518371616982,5,"[[0.6672563960356351, 0.33274360396436486, 0.0], [0.6752651540671638, 0.3247348459328362, 1.8168455557341323e-18], [0.652069995269378, 0.3479300047306221, 1.4512218066471516e-19], [0.6849640930294543, 0.3150359069705457, 0.0], [0.6676003451253232, 0.3323996548746768, 0.0]]"
exp226_k16|likpf_mean|exp192_pf_ancc,9.42710967407494,"[0.6552822784253531, 0.27884820706044433, 0.06586951451420253]",8.56933533967919,8.64113269393771,-0.7859769801372298,5,"[[0.6351406833994551, 0.25289048418313004, 0.11196883241741487], [0.6796781381782362, 0.2730363207688171, 0.04728554105294662], [0.6457083400008271, 0.2690905607406079, 0.08520109925856499], [0.6681602694732272, 0.26800905161669153, 0.06383067891008148], [0.6454282573478382, 0.3401952557216869, 0.014376486930475045]]"
exp226_k16|pf_medoid_k8_m2|exp192_pf_ancc,9.42710967407494,"[0.7035106271421514, 0.16284312819323932, 0.13364624466460923]",8.708243865791516,8.763483077521398,-0.6636265965535415,5,"[[0.6791678904052434, 0.1457710171985139, 0.17506109239624273], [0.7278797265449138, 0.15507515456333087, 0.1170451188917553], [0.6924519614220637, 0.1599655750421884, 0.14758246353574797], [0.7131779884324154, 0.16231499619702797, 0.12450701537055671], [0.7027676600970278, 0.19837539319924186, 0.09885694670373038]]"
exp226_k16|pf_medoid_k8_m1|exp192_pf_ancc,9.42710967407494,"[0.6978944692400241, 0.18101256254896944, 0.1210929682110065]",8.709680049195901,8.768435094214544,-0.6586745798603957,5,"[[0.6817437273787518, 0.1494496200509329, 0.16880665257031524], [0.7244150175631847, 0.16993006621128906, 0.10565491622552613], [0.6816947467883715, 0.18779521190314508, 0.1305100413084835], [0.7051994949286542, 0.18290874228710124, 0.11189176278424463], [0.6948425982951738, 0.219312060810589, 0.08584534089423727]]"
exp226_k16|pf_medoid_k8_m1|pf_medoid_k8_m2,9.42710967407494,"[0.7175480845974178, 0.1610579185369134, 0.12139399686566876]",8.748069921594674,8.772137879335089,-0.6549717947398506,5,"[[0.7147469877126357, 0.15222188162931388, 0.13303113065805056], [0.74025165712407, 0.1431663078572666, 0.11658203501866339], [0.7082329374758457, 0.1852403025164607, 0.10652676000769361], [0.7290457242305444, 0.15650814740941743, 0.11444612836003822], [0.6937552166546953, 0.1695240058496546, 0.13672077749565015]]"
exp226_k16|pf_medoid_k8_m1|pf_temp_t4,9.42710967407494,"[0.7202814228765222, 0.24529816315124967, 0.034420413972228225]",8.795765897286351,8.813496828029669,-0.613612846045271,5,"[[0.7201820123894686, 0.24193455568750846, 0.037883431923022966], [0.7468426937023537, 0.2315560765928518, 0.02160122970479455], [0.7062342141185469, 0.25563941379022803, 0.038126372091224964], [0.7255081046045526, 0.23590198717575314, 0.03858990821969432], [0.701953393049585, 0.261058981546939, 0.03698762540347599]]"
exp226_k16|pf_medoid_k8_m1|pf_mix_e02,9.42710967407494,"[0.7203789875827813, 0.24584896842662982, 0.03377204399058881]",8.796006652034885,8.813593331396987,-0.6135163426779524,5,"[[0.7204230199725266, 0.2427958961755259, 0.036781083851947546], [0.7468708128561468, 0.23191583853360298, 0.02121334861025037], [0.706405349943065, 0.25619268534745565, 0.037401964709479325], [0.7265201699056085, 0.237951652941373, 0.03552817715301851], [0.7010252537600881, 0.260230476465147, 0.03874426977476495]]"
exp226_k16|pf_medoid_k8_m1|pf_temp_t2,9.42710967407494,"[0.7207581577928102, 0.24628192235799984, 0.03295991984919004]",8.79630421427642,8.813652704103653,-0.6134569699712866,5,"[[0.7218167782485102, 0.24444100224295234, 0.03374221950853745], [0.7466869289632494, 0.23162929982657468, 0.02168377121017599], [0.7063004024408547, 0.25609914193187133, 0.037600455627274085], [0.7271389212642846, 0.23868122518877502, 0.034179853546940454], [0.7012361765058363, 0.26054936421689756, 0.03821445927726623]]"
exp226_k16|pf_medoid_k8_m1|pf_mix_e05,9.42710967407494,"[0.7212882262415299, 0.24683259544895, 0.03187917830952009]",8.796682584398221,8.814175420354928,-0.6129342537200113,5,"[[0.7209960431814737, 0.24318993687722185, 0.03581401994130446], [0.7476135432690542, 0.23266472527197757, 0.019721731458968265], [0.7072609352213796, 0.2571380055198025, 0.03560105925881793], [0.7270309397618823, 0.23847305848484776, 0.034496001753269966], [0.7027905110026124, 0.2623941941980996, 0.03481529479928808]]"
exp226_k16|pf_medoid_k8_m1|sc8,9.42710967407494,"[0.7351100449554655, 0.2648899550445345, 1.7242663005289344e-18]",8.802318018522953,8.81749036312665,-0.6096193109482897,5,"[[0.7368037186956902, 0.2631962813043098, 2.0031794008664474e-17], [0.7563563750358261, 0.24364362496417385, 0.0], [0.7231509182055273, 0.27684908179447265, 0.0], [0.7406659735391959, 0.25933402646080406, 0.0], [0.7181083500931057, 0.2818916499068943, 0.0]]"
exp226_k16|pf_medoid_k8_m1|sc15,9.42710967407494,"[0.7351100449554656, 0.2648899550445345, 0.0]",8.802318018522953,8.81749036312665,-0.6096193109482897,5,"[[0.7368037186956907, 0.2631962813043093, 1.4885497366945355e-17], [0.7563563750358263, 0.24364362496417366, 1.0699464098317645e-17], [0.7231509182055275, 0.27684908179447254, 0.0], [0.7406659735391959, 0.259334026460804, 0.0], [0.7181083500931057, 0.2818916499068943, 1.9198463514104037e-18]]"
exp226_k16|pf_medoid_k8_m2|pf_temp_t2,9.42710967407494,"[0.7413413022783165, 0.22503567747556277, 0.03362302024612079]",8.826390382526997,8.846721415105938,-0.5803882589690019,5,"[[0.7420280176823023, 0.22970197898124414, 0.028270003336453624], [0.7660008929920942, 0.2154140381108289, 0.018585068897076916], [0.7293493823901502, 0.22647176906232905, 0.044178848547520785], [0.7463222476286988, 0.21023286541775676, 0.04344488695354436], [0.7219149890182244, 0.24568199884724898, 0.03240301213452666]]"
exp226_k16|pf_mix_e02|pf_medoid_k8_m2,9.42710967407494,"[0.7411990921712637, 0.03397134875329327, 0.22482955907544308]",8.826281912828835,8.84701312889434,-0.5800965451806004,5,"[[0.7409162862961365, 0.030715333930342016, 0.2283683797735215], [0.7666824939400751, 0.01715836154249351, 0.21615914451743137], [0.7293886379081318, 0.04411054611813219, 0.22650081597373617], [0.7457232855502277, 0.044600177866500106, 0.20967653658327212], [0.7220695526251152, 0.032228557501369964, 0.24570188987351488]]"
exp226_k16|pf_medoid_k8_m2|pf_temp_t4,9.42710967407494,"[0.7408715665984904, 0.22410794733849362, 0.03502048606301606]",8.825889364328829,8.847200287316934,-0.5799093867580059,5,"[[0.7402512499246224, 0.22724795919922058, 0.032500790876157044], [0.7663703056529746, 0.21559136044780722, 0.018038333899218266], [0.7291689894864101, 0.22587555289851938, 0.04495545761507061], [0.7446948724703201, 0.20787518223604107, 0.04742994529363884], [0.7225702396631406, 0.24620926199920065, 0.031220498337658848]]"
exp226_k16|pf_medoid_k8_m2|pf_mix_e05,9.42710967407494,"[0.7422785765143345, 0.2259087320085384, 0.03181269147712713]",8.827037874866937,8.84799491173695,-0.5791147623379889,5,"[[0.7416065766140252, 0.22890683501428732, 0.029486588371687467], [0.7675673129671049, 0.21704850183282576, 0.015384185200069355], [0.7306237593749926, 0.22769867404666774, 0.041677566578339736], [0.7463388992208413, 0.21014092837640538, 0.043520172402753306], [0.7239143895921477, 0.24802259116799807, 0.028063019239854173]]"
exp226_k16|pf_medoid_k8_m2|sc8,9.42710967407494,"[0.7566539189439665, 0.24334608105603356, 1.4458648966017806e-18]",8.832458185359739,8.84868354307417,-0.5784261310007697,5,"[[0.7550498778624541, 0.2449501221375459, 0.0], [0.774604488527167, 0.225395511472833, 2.7145630753094446e-18], [0.7496940715377716, 0.2503059284622285, 0.0], [0.7659819159238392, 0.2340180840761607, 4.838293888721308e-18], [0.7361345182797718, 0.2638654817202281, 0.0]]"
exp226_k16|pf_medoid_k8_m2|sc15,9.42710967407494,"[0.756653918943966, 0.24334608105603395, 0.0]",8.832458185359739,8.848683543074172,-0.5784261310007679,5,"[[0.7550498778624541, 0.24495012213754583, 3.2481881810427664e-18], [0.774604488527167, 0.22539551147283293, 1.1738050371733378e-17], [0.7496940715377708, 0.2503059284622292, 0.0], [0.7659819159238396, 0.23401808407616037, 4.084893874861316e-18], [0.7361345182797717, 0.2638654817202283, 5.676355582866694e-18]]"
exp226_k16|pf_temp_t4|exp192_pf_ancc,9.42710967407494,"[0.7443324565413454, 0.055141299332908816, 0.20052624412574585]",8.87003090541553,8.913387061453758,-0.5137226126211818,4,"[[0.7208846250227438, 0.04068788699621907, 0.23842748798103716], [0.7709784160287697, 0.03956232277866488, 0.18945926119256543], [0.729921856415839, 0.05753849916506321, 0.21253964441909778], [0.7479457954568779, 0.07280243789875189, 0.1792517666443703], [0.7517894206936313, 0.0671288213569346, 0.1810817579494341]]"
exp226_k16|pf_mix_e02|exp192_pf_ancc,9.42710967407494,"[0.7441273597757498, 0.05483112149718379, 0.20104151872706633]",8.870167237763622,8.913454221870293,-0.513655452204647,4,"[[0.7205266703855775, 0.04071484779518316, 0.23875848181923937], [0.7709339811353157, 0.03909088387194377, 0.1899751349927405], [0.7292843849244584, 0.05798527317588608, 0.21273034189965562], [0.74882129517117, 0.07017740739318379, 0.18100129743564622], [0.7507868729187517, 0.06865661579518348, 0.1805565112860649]]"
exp226_k16|pf_mix_e05|exp192_pf_ancc,9.42710967407494,"[0.7458097537740331, 0.05198080877186045, 0.20220943745410647]",8.871938213824734,8.914512848284954,-0.512596825789986,4,"[[0.7218655829886638, 0.03857651430610293, 0.2395579027052333], [0.7723670687435776, 0.03663578646263749, 0.190997144793785], [0.7311935375824913, 0.05473248356903183, 0.21407397884847693], [0.7500061659034557, 0.06850424635173459, 0.1814895877448098], [0.7533290233463948, 0.06374531822693434, 0.18292565842667086]]"
exp226_k16|pf_temp_t2|exp192_pf_ancc,9.42710967407494,"[0.7450021103571215, 0.05335098037675168, 0.20164690926612688]",8.871126835201503,8.914635056965393,-0.5124746171095467,4,"[[0.7224794128783252, 0.03709139222535601, 0.2404291948963189], [0.7711757854775967, 0.03887808853822525, 0.1899461259841779], [0.7301092820091453, 0.05672482101396569, 0.21316589697688898], [0.7499645806738696, 0.06839125284772697, 0.18164416647840342], [0.7511394710003089, 0.06792613280653576, 0.18093439619315535]]"
exp226_k16|exp192_pf_ancc|sc8,9.42710967407494,"[0.7709457515363374, 0.22905424846366265, 1.702480763264702e-17]",8.887060353416803,8.919191619473887,-0.5079180546010527,4,"[[0.7412450303260273, 0.25875496967397266, 2.0409787555091454e-17], [0.7897316356278715, 0.2102683643721285, 1.5336332960376676e-18], [0.7581682315220637, 0.24183176847793625, 0.0], [0.7830600153584031, 0.21693998464159697, 3.3761087576565996e-18], [0.7830195891329577, 0.21698041086704242, 0.0]]"
exp226_k16|exp192_pf_ancc|sc15,9.42710967407494,"[0.7709457515363376, 0.22905424846366237, 0.0]",8.887060353416803,8.919191619473887,-0.5079180546010527,4,"[[0.7412450303260272, 0.2587549696739728, 0.0], [0.7897316356278714, 0.21026836437212856, 2.120875048644963e-17], [0.7581682315220637, 0.2418317684779363, 0.0], [0.7830600153584033, 0.21693998464159675, 0.0], [0.7830195891329575, 0.21698041086704234, 0.0]]"
exp226_k16|pf_temp_t4|sc8,9.42710967407494,"[0.8143996784158427, 0.18560032158415726, 0.0]",9.149115579139918,9.160526974894696,-0.266582699180244,5,"[[0.8049891503380943, 0.19501084966190577, 1.389751293262045e-17], [0.8385268059839216, 0.16147319401607838, 0.0], [0.8055648735713168, 0.1944351264286832, 1.999913702127316e-17], [0.8123742952967501, 0.18762570470324988, 0.0], [0.8100674622935404, 0.18993253770645957, 2.2504954903348823e-18]]"
exp226_k16|pf_temp_t4|sc15,9.42710967407494,"[0.8143996784158427, 0.18560032158415732, 2.1241996046590424e-17]",9.149115579139918,9.160526974894696,-0.266582699180244,5,"[[0.8049891503380949, 0.19501084966190502, 0.0], [0.8385268059839222, 0.16147319401607788, 6.651540924018496e-19], [0.8055648735713167, 0.19443512642868327, 1.2789830808956763e-17], [0.8123742952967505, 0.1876257047032494, 1.926851728213212e-17], [0.8100674622935401, 0.18993253770646001, 0.0]]"
exp226_k16|pf_temp_t4|pf_mix_e05,9.42710967407494,"[0.8143996784158428, 0.18560032158415724, 0.0]",9.149115579139918,9.16052697538191,-0.2665826986930302,5,"[[0.8049891503380946, 0.19501084966190527, 0.0], [0.8385268072178753, 0.16147319278212463, 0.0], [0.8055648735713165, 0.19443512642868344, 0.0], [0.8123742952967501, 0.18762570470324985, 2.3188920037086753e-17], [0.8100674622935404, 0.18993253770645957, 0.0]]"
exp226_k16|pf_temp_t2|pf_temp_t4,9.42710967407494,"[0.8143996784158425, 0.0, 0.1856003215841574]",9.149115579139918,9.162493608463418,-0.26461606561152173,5,"[[0.8049891503380946, 0.0, 0.19501084966190527], [0.8385268059839213, 0.0, 0.16147319401607862], [0.8055648735713168, 0.0, 0.19443512642868327], [0.81237429529675, 0.0, 0.18762570470324988], [0.8096773824994874, 0.07410656889899771, 0.11621604860151492]]"
exp226_k16|pf_mix_e02|pf_temp_t4,9.42710967407494,"[0.8143996784158428, 2.1182282307580326e-17, 0.18560032158415724]",9.149115579139918,9.163674346737716,-0.2634353273372234,5,"[[0.8049891503380948, 3.445878260196263e-17, 0.19501084966190513], [0.8385268059839215, 0.0, 0.1614731940160784], [0.8055648735713168, 0.0, 0.19443512642868316], [0.8123742952967503, 0.0, 0.18762570470324955], [0.8094718324290519, 0.12717933541575616, 0.06334883215519183]]"
exp226_k16|pf_mix_e02|sc8,9.42710967407494,"[0.8152039111178901, 0.18479608888210985, 8.377057473696228e-18]",9.153291480801313,9.164736387141163,-0.2623732869337765,5,"[[0.8065628948653628, 0.1934371051346372, 0.0], [0.8394263915460763, 0.1605736084539236, 0.0], [0.8059691254127158, 0.19403087458728413, 1.6160775692119345e-18], [0.813975801437649, 0.18602419856235095, 0.0], [0.8096601152120658, 0.19033988478793418, 1.2330095400310141e-17]]"
exp226_k16|pf_mix_e02|sc15,9.42710967407494,"[0.8152039111178903, 0.18479608888210963, 0.0]",9.153291480801311,9.164736387141163,-0.2623732869337765,5,"[[0.8065628948653611, 0.1934371051346388, 0.0], [0.8394263915460763, 0.16057360845392363, 0.0], [0.8059691254127151, 0.1940308745872848, 8.454020642453265e-18], [0.8139758014376479, 0.18602419856235208, 0.0], [0.809660115212065, 0.19033988478793484, 8.557805547289407e-17]]"
exp226_k16|pf_temp_t2|sc8,9.42710967407494,"[0.8157278196934954, 0.18427218030650458, 0.0]",9.154534947898437,9.165001525848199,-0.26210814822674067,5,"[[0.8081258765266951, 0.1918741234733049, 0.0], [0.8388003373631269, 0.16119966263687302, 0.0], [0.806425854345614, 0.19357414565438608, 0.0], [0.8150834669879417, 0.18491653301205835, 1.9456702616639046e-17], [0.8098481010895608, 0.1901518989104392, 0.0]]"
exp226_k16|pf_temp_t2|sc15,9.42710967407494,"[0.8157278196934957, 0.18427218030650425, 0.0]",9.154534947898437,9.165001525848199,-0.26210814822674067,5,"[[0.8081258765266955, 0.1918741234733044, 8.443745567975241e-19], [0.838800337363127, 0.16119966263687296, 9.50159432345682e-19], [0.8064258543456135, 0.19357414565438652, 0.0], [0.8150834669879428, 0.1849165330120573, 1.2296522969639316e-17], [0.8098481010895604, 0.19015189891043954, 1.6345901657070878e-17]]"
exp226_k16|pf_mix_e02|pf_temp_t2,9.42710967407494,"[0.8150995074225691, 0.15007051772833874, 0.03482997484909204]",9.15322059221506,9.16710281453449,-0.2600068595404501,5,"[[0.8065628948653633, 0.19343710513463683, 2.171853746712834e-18], [0.8388003413178043, 0.0, 0.16119965868219566], [0.8058060081339059, 0.11897984279852854, 0.0752141490675655], [0.8139682384574571, 0.17734406978492032, 0.008687691757622573], [0.8094966898940024, 0.15316719800052064, 0.037336112105476923]]"
exp226_k16|pf_mix_e05|sc8,9.42710967407494,"[0.8164874162418381, 0.1835125837581619, 0.0]",9.155872933011626,9.167137161019896,-0.2599725130550432,5,"[[0.8067259851849538, 0.19327401481504625, 1.457001048439786e-17], [0.8404045209305517, 0.15959547906944815, 0.0], [0.8078208479540558, 0.1921791520459441, 0.0], [0.8146759199494717, 0.1853240800505282, 1.6181704264675346e-17], [0.8122957487198752, 0.18770425128012475, 0.0]]"
exp226_k16|pf_mix_e05|sc15,9.42710967407494,"[0.8164874162418372, 0.18351258375816293, 0.0]",9.155872933011626,9.167137161019896,-0.2599725130550432,5,"[[0.8067259851849534, 0.19327401481504644, 0.0], [0.8404045209305513, 0.15959547906944868, 0.0], [0.8078208479540555, 0.1921791520459445, 0.0], [0.8146759199494711, 0.18532408005052894, 0.0], [0.8122957487198746, 0.18770425128012536, 0.0]]"
