candidate_a,candidate_b,layer_a,layer_b,family_a,family_b,rmse_a,rmse_b,better_single_rmse,residual_cosine,equal_50_rmse,equal_50_delta_vs_better,full_oof_opt_weight_b,full_oof_opt_rmse_diagnostic,grid05_weight_b_diagnostic,grid05_rmse_diagnostic,crossfit_weight_b_mean,crossfit_weight_b_std,crossfit_weight_b_min,crossfit_weight_b_max,crossfit_rmse,crossfit_delta_vs_better,crossfit_folds_beating_better_parent,crossfit_fold_weights_b
exp192_likpf,exp259_probability_row,candidate_path,model_output,pf_hard_window,selector_output,11.544811567971532,8.55605266725529,8.55605266725529,0.6275894307169614,9.089455275245967,0.5334026079906771,0.8640803795291404,8.466512553577855,0.8500000000000001,8.467478488212542,0.8643557711485981,0.016686416372687765,0.8491035189334712,0.8967972001325281,8.478603492774688,-0.07744917448060207,4,"[0.8491035189334712, 0.8967972001325281, 0.8572968622014808, 0.8610177136788918, 0.8575635607966181]"
selfgr_hmm_a150,exp259_probability_row,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.55605266725529,8.55605266725529,0.6251654881829594,9.089736864654345,0.5336841973990545,0.8632336723817654,8.464655953638026,0.8500000000000001,8.46551625226132,0.8639305125254875,0.019731984175066445,0.8464462730736064,0.8904850350150357,8.48176631321419,-0.07428635404110118,3,"[0.8464462730736064, 0.885512052867584, 0.8490431676931438, 0.8904850350150357, 0.8481660339780672]"
exact_hmm,exp259_error_row,candidate_path,model_output,hmm,selector_output,11.938287416925935,8.532211478197349,8.532211478197349,0.5572482672343686,9.067027466014936,0.5348159878175878,0.8424604300790006,8.382846707978267,0.8500000000000001,8.38319185572754,0.8433565746081644,0.03613589610769767,0.805258857792416,0.9027457684979893,8.452342745195343,-0.07986873300200514,3,"[0.8305653034985363, 0.9027457684979893, 0.8131184052034798, 0.8650945380484, 0.805258857792416]"
exp226_k16,exp103_xy_likpf_scale_8,candidate_path,candidate_path,geometry,xy_likpf,9.42710967407494,13.961015173264387,9.42710967407494,0.43068040872848457,9.964258372339721,0.5371486982647813,0.18887830288575397,9.098947349273914,0.2,9.10010559554551,0.189015466650609,0.017596536021072966,0.15629265439506698,0.20914141036508763,9.125040179041894,-0.30206949503304514,5,"[0.1904006396851156, 0.15629265439506698, 0.1926739334712779, 0.1965686953364969, 0.20914141036508763]"
exact_hmm,exp251_probability_row,candidate_path,model_output,hmm,selector_output,11.938287416925935,8.479603434023124,8.479603434023124,0.5479835605228384,9.019052915213774,0.5394494811906494,0.8412223301463282,8.324357041411302,0.8500000000000001,8.324835913603042,0.841861309643354,0.03218206099798995,0.8053687143622704,0.8956526477155,8.380827835792333,-0.09877559823079096,3,"[0.8316149137293535, 0.8956526477155, 0.8180453449172418, 0.8586249274924042, 0.8053687143622704]"
selfgr_hmm_a070,pf_medoid_k8_m7,candidate_path,candidate_path,hmm_selfgr,pf_medoid,11.349942882774709,17.04335315378974,11.349942882774709,0.37878909089775653,11.893736119218733,0.5437932364440243,0.20365815050099836,10.840130763120236,0.2,10.840299116002894,0.2038249786871429,0.014836118529759221,0.18070205394968747,0.22523456960161098,10.8647624391093,-0.48518044366540813,5,"[0.19809624967384326, 0.20269826073733338, 0.18070205394968747, 0.22523456960161098, 0.2123937594732395]"
selfgr_hmm_a150,exp251_probability_row,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.479603434023124,8.479603434023124,0.6150655466865411,9.029201953232219,0.5495985192090949,0.8632770574626911,8.385445853801539,0.8500000000000001,8.386338716140534,0.8640790713134507,0.0208389965733642,0.8423390070147685,0.895230985826829,8.405122772614183,-0.07448066140894127,4,"[0.8423390070147685, 0.8823984425502639, 0.848196404161211, 0.895230985826829, 0.852230517014181]"
pf_z,hmm_peer_atlas,candidate_path,candidate_path,pf,hmm_atlas,17.78817117151714,11.569941914757122,11.569941914757122,0.3343901517207328,12.123561749112431,0.5536198343553096,0.7919559303416629,10.969579404732059,0.8,10.970501468577154,0.7915694311544581,0.01899292736779951,0.7695094790481428,0.8247254951905312,11.016619336973513,-0.553322577783609,4,"[0.7695094790481428, 0.7865718354553762, 0.8247254951905312, 0.779189619255554, 0.7978507268226865]"
tvt_dense50,likpf_mean,candidate_path,candidate_path,dense,pf,19.994557766079037,11.594897672217703,11.594897672217703,0.12123135491573371,12.149437215048126,0.5545395428304225,0.7775456551646729,10.525528350815284,0.8,10.536971097702644,0.7737628345014096,0.03064470655328078,0.7133503883295937,0.7985762586755863,10.701360589082524,-0.893537083135179,4,"[0.7985762586755863, 0.7133503883295937, 0.7847387995254965, 0.787877312155784, 0.7842714138205882]"
exact_hmm,exp251_error_viterbi,candidate_path,model_output,hmm,selector_output,11.938287416925935,8.502212004569888,8.502212004569888,0.5582610903384431,9.05730896822404,0.5550969636541527,0.8460496345989218,8.359571211291152,0.8500000000000001,8.359665931768673,0.8469680638300418,0.03720212361768641,0.8091574147634741,0.9077055470762322,8.43325047739241,-0.06896152717747839,2,"[0.8315777577412601, 0.9077055470762322, 0.8154866097384237, 0.8709129898308183, 0.8091574147634741]"
exp192_likpf,pf_medoid_k8_m5,candidate_path,candidate_path,pf_hard_window,pf_medoid,11.544811567971532,14.482404087953581,11.544811567971532,0.726627081079804,12.103738010411542,0.5589264424400096,0.11787948788236538,11.484446533757739,0.1,11.485838833290375,0.11814720394408176,0.032133964090680256,0.07474799088014249,0.17060225014687055,11.524582529256449,-0.020229038715083192,4,"[0.12005551490009264, 0.09743052005997394, 0.07474799088014249, 0.12789974373332919, 0.17060225014687055]"
likpf_mean,pf_medoid_k8_m2,candidate_path,candidate_path,pf,pf_medoid,11.594897672217703,13.527396469240058,11.594897672217703,0.8723825975036933,12.156237038106728,0.5613393658890242,0.0,11.594897672217703,0.0,11.594897672217703,0.0,0.0,0.0,0.0,11.594897672217703,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
exp226_k16,exp103_xy_likpf_scale_5,candidate_path,candidate_path,geometry,xy_likpf,9.42710967407494,14.030091561584465,9.42710967407494,0.4295848093718876,9.991876692661881,0.5647670185869416,0.18626584709244867,9.104953576773234,0.2,9.10673586191424,0.18640121668214996,0.018069428975976694,0.15365987526182637,0.20865074711909573,9.13268715481282,-0.2944225192621204,5,"[0.18643131599358506, 0.15365987526182637, 0.1893126260970352, 0.19395151893920734, 0.20865074711909573]"
likpf_mean,exp251_error_row,candidate_path,model_output,pf,selector_output,11.594897672217703,8.548425417721944,8.548425417721944,0.6308980610485958,9.11844402906266,0.570018611340716,0.8721394653891812,8.469217930642452,0.8500000000000001,8.471603502019011,0.872350319573416,0.026956989590003783,0.8469851603396072,0.9196116510082563,8.500690600320635,-0.04773481740130947,3,"[0.8469851603396072, 0.9196116510082563, 0.8635390574989841, 0.8830288678341486, 0.8485868611860842]"
selfgr_hmm_a150,exp259_error_row,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.532211478197349,8.532211478197349,0.6371315365359301,9.111828450939086,0.5796169727417375,0.8766575979991311,8.459920381624128,0.9,8.462520157863452,0.8772925078093075,0.02072410530525082,0.8547672805543516,0.9075630776890313,8.478242029862383,-0.053969448334965975,3,"[0.8547672805543516, 0.9075630776890313, 0.8566680921332667, 0.8941110533550007, 0.8733530353148868]"
selfgr_hmm_a150,exp251_error_row,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.548425417721944,8.548425417721944,0.6411587661751428,9.129804998155887,0.5813795804339428,0.878494899846522,8.479074726040858,0.9,8.48125575434985,0.8791971171483596,0.022127657435658147,0.8523754381684041,0.9102953472393585,8.49977540964557,-0.04865000807637365,3,"[0.8523754381684041, 0.9102953472393585, 0.8588746397564317, 0.8977063755688682, 0.8767337850087356]"
tvt_dense50,exp192_likpf,candidate_path,candidate_path,dense,pf_hard_window,19.994557766079037,11.544811567971532,11.544811567971532,0.11963728369662555,12.127423229557934,0.5826116615864017,0.7788630878664168,10.484080039940155,0.8,10.494256287927334,0.7752455096915141,0.028853547003857043,0.7198408288599172,0.7994232580685425,10.641453773992259,-0.9033577939792732,4,"[0.7994232580685425, 0.7198408288599172, 0.7905206704415096, 0.7918188850811394, 0.7746239060064609]"
exp192_likpf,exp259_error_viterbi,candidate_path,model_output,pf_hard_window,selector_output,11.544811567971532,8.42712555102057,8.42712555102057,0.6198030828129591,9.012489641192397,0.5853640901718276,0.8719680343659197,8.345324805668664,0.8500000000000001,8.347744514733563,0.8725615152473066,0.022129237625541122,0.8497012692046618,0.9139621003636614,8.367085182290927,-0.060040368729643134,4,"[0.8497012692046618, 0.9139621003636614, 0.8584793514228799, 0.8716873244963931, 0.8689775307489372]"
selfgr_hmm_a070,exp106_pf_z_ms_mean,candidate_path,candidate_path,hmm_selfgr,pf_z_multiseed,11.349942882774709,17.01511018780775,11.349942882774709,0.3927750787546478,11.937766122096978,0.5878232393222689,0.19865884692964297,10.87651541142462,0.2,10.876537458164604,0.19921322301589833,0.022959325221449133,0.15479032338726015,0.22003825779078645,10.935612876782278,-0.4143300059924311,4,"[0.22003825779078645, 0.20193683249395775, 0.15479032338726015, 0.20836744950017386, 0.21093325190731338]"
exp226_k16,exp103_xy_likpf_scale_3,candidate_path,candidate_path,geometry,xy_likpf,9.42710967407494,14.092583519763123,9.42710967407494,0.42809810917003827,10.015225533930428,0.5881158598554883,0.18418083218283257,9.10918452847579,0.2,9.111570470183114,0.18433495571714612,0.01827767280317079,0.15198005376176546,0.20778684690557533,9.137796636116015,-0.2893130379589248,4,"[0.18305156776504883, 0.15198005376176546, 0.18626530109843178, 0.1925910090549091, 0.20778684690557533]"
tvt_densew,likpf_mean,candidate_path,candidate_path,dense,pf,20.102567340486292,11.594897672217703,11.594897672217703,0.11917852801571881,12.187215095982008,0.592317423764305,0.7791649081523588,10.530279836078751,0.8,10.540230684469375,0.7754675911876616,0.030341564528747506,0.7156324617548913,0.8000276291770577,10.704549173947386,-0.8903484982703169,4,"[0.8000276291770577, 0.7156324617548913, 0.7864259927513412, 0.7890182797992211, 0.7862335924557964]"
exact_hmm,exp259_error_viterbi,candidate_path,model_output,hmm,selector_output,11.938287416925935,8.42712555102057,8.42712555102057,0.5588092618629215,9.027425748444093,0.6003001974235236,0.8536390130325211,8.297633023382339,0.8500000000000001,8.297713697606616,0.85459859110562,0.0367652389730488,0.8159079853837896,0.9160268977062578,8.369690232053495,-0.05743531896707488,2,"[0.8420266491440989, 0.9160268977062578, 0.8242344032461363, 0.8747970200478166, 0.8159079853837896]"
likpf_mean,exp259_error_row,candidate_path,model_output,pf,selector_output,11.594897672217703,8.532211478197349,8.532211478197349,0.6400266708897531,9.136138601400125,0.6039271232027765,0.8823797275922862,8.46661136914414,0.9,8.468089138864395,0.8826087797696978,0.026534775151746938,0.8600320111672057,0.9324575275463572,8.496371912546351,-0.03583956565099733,3,"[0.8600320111672057, 0.9324575275463572, 0.8743280788325066, 0.8848808718214277, 0.8613454094809919]"
likpf_mean,exp251_probability_row,candidate_path,model_output,pf,selector_output,11.594897672217703,8.479603434023124,8.479603434023124,0.6302171255600193,9.086685191052199,0.607081757029075,0.8793893336195469,8.408610285394143,0.9,8.410691921506883,0.8793235019234057,0.01995841550342043,0.8607930221446052,0.9155000731458631,8.426081022634731,-0.053522411388392754,3,"[0.8623425450215464, 0.9155000731458631, 0.873941446484997, 0.8840404228200169, 0.8607930221446052]"
likpf_mean,exp259_probability_row,candidate_path,model_output,pf,selector_output,11.594897672217703,8.55605266725529,8.55605266725529,0.6465021047969918,9.164090008133496,0.6080373408782052,0.8857449239429142,8.495285862958244,0.9,8.496235113138958,0.8856395541291768,0.022975876548262962,0.8595709038988684,0.9273861829571262,8.517276459745032,-0.03877620751025823,3,"[0.8711648507974904, 0.9273861829571262, 0.8831861605385737, 0.8868896724538251, 0.8595709038988684]"
exp192_likpf,pf_medoid_k8_m3,candidate_path,candidate_path,pf_hard_window,pf_medoid,11.544811567971532,13.936274952538461,11.544811567971532,0.8191321518608022,12.156125108486535,0.6113135405150025,0.023328389947314895,11.54330491433725,0.0,11.544811567971532,0.038829892529293294,0.03460200413697662,0.0,0.08028139563227812,11.585225457851617,0.04041388988008521,0,"[0.03965361983700424, 0.0, 0.0, 0.07421444717718413, 0.08028139563227812]"
selfgr_hmm_a070,exp238_addonly,candidate_path,model_output,hmm_selfgr,ml_output,11.349942882774709,7.936690030870403,7.936690030870403,0.5578801766831133,8.548699265430479,0.6120092345600758,0.8605019419736257,7.823957426300123,0.8500000000000001,7.824600931657629,0.8604794528617686,0.01779805604648573,0.8312411974437912,0.8822074893270326,7.840375146029723,-0.0963148848406794,4,"[0.8518893118041434, 0.8822074893270326, 0.8312411974437912, 0.8737001999067001, 0.8633590658271765]"
selfgr_hmm_a150,exp251_error_viterbi,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.502212004569888,8.502212004569888,0.64348529963604,9.115888298450027,0.6136762938801397,0.8861251755001867,8.44142527642959,0.9,8.442330896206006,0.8869029448937935,0.02303404415786752,0.8604355265697966,0.9217153065705712,8.463732795298025,-0.03847920927186266,3,"[0.8604355265697966, 0.9217153065705712, 0.8664241373388819, 0.9040922486837512, 0.8818475053059665]"
likpf_mean,exp251_error_viterbi,candidate_path,model_output,pf,selector_output,11.594897672217703,8.502212004569888,8.502212004569888,0.637829952409998,9.117109199199499,0.6148971946296111,0.8838005452795084,8.43767161849345,0.9,8.43893068762742,0.8840633748644317,0.028824697333056135,0.8571862707995769,0.9363670408420108,8.473051158002479,-0.029160846567409138,3,"[0.860564518412419, 0.9363670408420108, 0.8746671616881411, 0.8915318825800108, 0.8571862707995769]"
formation_ancc_last50,formation_buda_weighted,candidate_path,candidate_path,formation,formation,58.49913520350892,56.255511162754,56.255511162754,0.9648286575420164,56.870770630750215,0.6152594679962178,1.0,56.255511162754,1.0,56.255511162754,0.9844235915918433,0.031152816816313187,0.922117957959217,1.0,56.292941229272714,0.03743006651871639,0,"[0.922117957959217, 1.0, 1.0, 1.0, 1.0]"
formation_astnu_full,formation_egfdl_weighted,candidate_path,candidate_path,formation,formation,49.14309655937084,56.84885249308085,49.14309655937084,0.7621182709757217,49.76228306112391,0.6191865017530702,0.20589525760344768,48.540499298006665,0.2,48.54099637678249,0.22494857407123242,0.12908422115613402,0.10507430333751125,0.4731756645200059,50.42653315314027,1.28343659376943,2,"[0.4731756645200059, 0.16188141587958454, 0.21698950617278648, 0.16762198044627402, 0.10507430333751125]"
tvt_densew,exp192_likpf,candidate_path,candidate_path,dense,pf_hard_window,20.102567340486292,11.544811567971532,11.544811567971532,0.11755603159844275,12.16512205240714,0.620310484435608,0.7804610111779166,10.488636282258236,0.8,10.497419800013095,0.7769201413410164,0.028558382374921493,0.7220172164313778,0.8008536157767054,10.644487325213298,-0.9003242427582343,4,"[0.8008536157767054, 0.7220172164313778, 0.7921809928358163, 0.7929747465527498, 0.7765741351084323]"
likpf_mean,pf_medoid_k8_m5,candidate_path,candidate_path,pf,pf_medoid,11.594897672217703,14.482404087953581,11.594897672217703,0.7552838072987185,12.225375303814344,0.6304776315966407,0.0840978795023988,11.567256553145691,0.1,11.568246007176826,0.08450392240530438,0.011354339219454217,0.06759285416751375,0.10113433235392073,11.571763408242159,-0.0231342639755443,4,"[0.08149413867451648, 0.08033631152796715, 0.06759285416751375, 0.09196197530260385, 0.10113433235392073]"
beam_vloose,selfgr_hmm_a070,candidate_path,candidate_path,beam,hmm_selfgr,17.221170979266972,11.349942882774709,11.349942882774709,0.3818578433836311,11.986088521820703,0.6361456390459939,0.8037643243354253,10.871451652684955,0.8,10.871631598729403,0.8034020569945902,0.011554148561526072,0.7903565187632968,0.8207899435645274,10.886553097799217,-0.463389784975492,5,"[0.8026392220698155, 0.8113071108204469, 0.8207899435645274, 0.7903565187632968, 0.7919174897548642]"
formation_astnu_full,formation_buda_weighted,candidate_path,candidate_path,formation,formation,49.14309655937084,56.255511162754,49.14309655937084,0.7835398728687141,49.77958455794553,0.6364879985746938,0.19952553491842132,48.63520752070261,0.2,48.635210407671494,0.22363719487518482,0.14952234689049218,0.0864307727922494,0.5122581599673901,50.87042393552035,1.7273273761495105,2,"[0.5122581599673901, 0.1512901609982802, 0.20956977628085438, 0.1586371043371502, 0.0864307727922494]"
selfgr_hmm_a150,exp259_error_viterbi,candidate_path,model_output,hmm_selfgr,selector_output,11.559583960382007,8.42712555102057,8.42712555102057,0.6376476823818693,9.067416010027378,0.6402904590068079,0.8893081247002492,8.368465918398567,0.9,8.369015106125243,0.8899858683623976,0.02127629730335705,0.8674418242340145,0.9218971491594987,8.387879575573429,-0.039245975447141035,3,"[0.8674418242340145, 0.9218971491594987, 0.8691174800751903, 0.9065810855430495, 0.8848918028002343]"
