well_id,hidden_query_label,prefix_selected_label,prefix_selected_is_provided,prefix_selected_hidden_overlap_grid_points,prefix_selected_hidden_coverage_query,prefix_selected_hidden_coverage_candidate,prefix_selected_hidden_corr,prefix_selected_hidden_raw_rmse,prefix_selected_hidden_resid_std,prefix_selected_hidden_z_rmse,provided_hidden_z_rmse,provided_hidden_raw_rmse,oracle_hidden_z_rmse,oracle_hidden_raw_rmse,prefix_selected_minus_provided_hidden_z_rmse,prefix_selected_minus_provided_hidden_raw_rmse
4e050c92,horizontal:train:4e050c92:hidden,typewell:train:16e4a047,False,41.0,1.0,0.020187100395560265,0.5507387518882751,13.118247032165527,12.891472816467285,0.9479042887687683,0.9479042887687683,13.118247032165527,,,0.0,0.0
4ed93db6,horizontal:train:4ed93db6:hidden,typewell:train:da940160,False,30.0,1.0,0.014591439627110958,0.6951943635940552,9.315422058105469,9.055275917053223,0.7807760834693909,0.7807760834693909,9.315422058105469,,,0.0,0.0
4f3eb9e9,horizontal:train:4f3eb9e9:hidden,typewell:train:0be01c24,False,123.0,1.0,0.06218402460217476,0.8648337721824646,7.137727737426758,7.028829097747803,0.5199350714683533,0.5199350714683533,7.137727737426758,0.5199350714683533,7.137727737426758,0.0,0.0
4f4ac5ce,horizontal:train:4f4ac5ce:hidden,typewell:train:09441b8d,False,52.0,1.0,0.02530413679778576,-0.04652785509824753,21.855623245239258,18.977365493774414,1.446739673614502,0.36033666133880615,4.851149559020996,,,1.0864030122756958,17.00447368621826
4f4afcc6,horizontal:train:4f4afcc6:hidden,typewell:train:09441b8d,False,66.0,1.0,0.03211678937077522,0.8125816583633423,6.486948013305664,6.351140975952148,0.6122390627861023,0.6122390627861023,6.486948013305664,,,0.0,0.0
4f69febf,horizontal:train:4f69febf:hidden,typewell:train:197f8a5a,False,48.0,1.0,0.0222531296312809,0.8835776448249817,8.32259750366211,6.911894798278809,0.4825398623943329,0.4825398623943329,8.32259750366211,,,0.0,0.0
4fbe9c06,horizontal:train:4fbe9c06:hidden,typewell:train:09441b8d,False,50.0,1.0,0.024330900982022285,0.8224387168884277,6.728948593139648,6.727544784545898,0.5959216356277466,0.5959216356277466,6.728948593139648,,,0.0,0.0
504c8b08,horizontal:train:504c8b08:hidden,typewell:train:460f859e,False,62.0,1.0,0.039566051214933395,0.7404874563217163,15.43149471282959,14.240212440490723,0.7204339504241943,0.7204339504241943,15.43149471282959,,,0.0,0.0
511e1db0,horizontal:train:511e1db0:hidden,typewell:train:38991fd4,False,22.0,1.0,0.01155462209135294,0.962368905544281,8.914365768432617,8.781731605529785,0.27433955669403076,0.27433955669403076,8.914365768432617,,,0.0,0.0
512943b2,horizontal:train:512943b2:hidden,typewell:train:0be01c24,False,34.0,1.0,0.017189079895615578,0.8473634123802185,6.491793632507324,6.167337894439697,0.5525153279304504,0.5525153279304504,6.491793632507324,,,0.0,0.0
5138a660,horizontal:train:5138a660:hidden,typewell:train:16e4a047,False,29.0,1.0,0.014278680086135864,0.6379383206367493,12.279038429260254,11.872637748718262,0.8509543538093567,0.8509543538093567,12.279038429260254,,,0.0,0.0
516088b7,horizontal:train:516088b7:hidden,typewell:train:0498acab,False,58.0,1.0,0.030639197677373886,0.2065434604883194,12.250923156738281,11.778807640075684,1.2597273588180542,1.2597273588180542,12.250923156738281,,,0.0,0.0
521a7819,horizontal:train:521a7819:hidden,typewell:train:13ce113d,False,86.0,1.0,0.03925148397684097,0.8600831031799316,6.885483741760254,6.274098873138428,0.5289931893348694,0.5289931893348694,6.885483741760254,0.5289931893348694,6.885483741760254,0.0,0.0
5254b6db,horizontal:train:5254b6db:hidden,typewell:train:9314ff13,False,22.0,1.0,0.013268998824059963,0.6756832003593445,13.438094139099121,11.352705955505371,0.8053779006004333,0.8053779006004333,13.438094139099121,,,0.0,0.0
